sku,manage_stock,is_in_stock
I0000166,1,0
I0000167,1,0
I0000168,1,0
I0000169,1,0
I0000170,1,0
I0000171,1,0
I0000172,1,1
I0000173,1,0
I0000174,1,1
I0000175,1,0
I0000176,1,1
I0000177,1,0
I0000178,1,0
I0000179,1,0
I0000180,1,0
I0000181,1,0
I0000182,1,0
I0000183,1,0
I0000184,1,0
I0000185,1,0
I0000186,1,1
I0000187,1,1
I0000188,1,0
I0000189,1,0
I0000190,1,1
I0000191,1,1
I0000192,1,0
I0000193,1,0
I0000194,1,0
I0000195,1,0
I0000196,1,0
I0000197,1,0
I0000198,1,0
I0000199,1,1
I0000200,1,0
I0000201,1,0
I0000202,1,0
I0000203,1,0
I0000204,1,0
I0000205,1,0
I0000206,1,0
I0000207,1,0
I0000208,1,0
I0000209,1,0
I0000210,1,0
I0000211,1,1
I0000212,1,1
I0000213,1,1
I0000214,1,0
I0000215,1,0
I0000216,1,0
I0000217,1,0
I0000218,1,0
I0000219,1,0
I0000220,1,0
I0000221,1,0
I0000222,1,0
I0000223,1,0
I0000224,1,0
I0000225,1,0
I0000226,1,0
I0000227,1,0
I0000228,1,1
I0000229,1,1
I0000230,1,0
I0000231,1,0
I0000232,1,0
I0000233,1,0
I0000234,1,0
I0000235,1,0
I0000236,1,0
I0000237,1,1
I0000238,1,1
I0000239,1,1
I0000240,1,0
I0000241,1,0
I0000242,1,1
I0000243,1,0
I0000244,1,0
I0000245,1,1
I0000246,1,0
I0000247,1,0
I0000248,1,0
I0000249,1,0
I0000250,1,0
I0000251,1,1
I0000252,1,0
I0000253,1,0
I0000254,1,0
I0000255,1,0
I0000256,1,0
I0000257,1,0
I0000258,1,0
I0000259,1,0
I0000260,1,0
I0000261,1,0
I0000262,1,0
I0000263,1,1
I0000264,1,0
I0000265,1,0
I0000266,1,1
I0000267,1,0
I0000268,1,0
I0000269,1,0
I0000270,1,0
I0000271,1,0
I0000272,1,0
I0000273,1,1
I0000274,1,1
I0000275,1,0
I0000276,1,0
I0000277,1,0
I0000278,1,0
I0000279,1,1
I0000280,1,1
I0000281,1,0
I0000282,1,1
I0000283,1,0
I0000284,1,0
I0000285,1,0
I0000286,1,0
I0000287,1,0
I0000288,1,0
I0000289,1,1
I0000290,1,1
I0000291,1,1
I0000292,1,0
I0000293,1,0
I0000294,1,0
I0000295,1,1
I0000296,1,0
I0000297,1,0
I0000298,1,0
I0000299,1,1
I0000300,1,1
I0000301,1,0
I0000302,1,0
I0000303,1,0
I0000304,1,0
I0000305,1,0
I0000306,1,0
I0000307,1,0
I0000308,1,0
I0000309,1,0
I0000310,1,0
I0000311,1,0
I0000312,1,0
I0000313,1,0
I0000314,1,0
I0000315,1,0
I0000316,1,0
I0000317,1,0
I0000318,1,0
I0000319,1,0
I0000320,1,0
I0000321,1,0
I0000322,1,0
I0000323,1,0
I0000324,1,1
I0000325,1,0
I0000326,1,1
I0000327,1,0
I0000328,1,0
I0000329,1,0
I0000330,1,1
I0000331,1,0
I0000332,1,0
I0000333,1,1
I0000334,1,1
I0000335,1,1
I0000336,1,0
I0000337,1,0
I0000338,1,1
I0000339,1,0
I0000340,1,0
I0000341,1,0
I0000342,1,1
I0000343,1,0
I0000344,1,0
I0000345,1,0
I0000346,1,0
I0000347,1,0
I0000348,1,0
I0000349,1,0
I0000350,1,0
I0000351,1,0
I0000352,1,0
I0000353,1,1
I0000354,1,0
I0000355,1,1
I0000356,1,0
I0000357,1,1
I0000358,1,1
I0000359,1,1
I0000360,1,1
I0000361,1,1
I0000362,1,1
I0000363,1,1
I0000364,1,0
I0000365,1,1
I0000366,1,1
I0000367,1,1
I0000368,1,1
I0000369,1,1
I0000370,1,1
I0000371,1,1
I0000372,1,0
I0000373,1,1
I0000374,1,0
I0000375,1,0
I0000376,1,1
I0000377,1,0
I0000378,1,1
I0000379,1,0
I0000380,1,1
I0000381,1,1
I0000382,1,1
I0000383,1,1
I0000384,1,1
I0000385,1,1
I0000386,1,1
I0000387,1,1
I0000388,1,1
I0000389,1,1
I0000390,1,1
I0000391,1,1
I0000392,1,0
I0000393,1,0
I0000394,1,0
I0000395,1,1
I0000396,1,1
I0000397,1,0
I0000398,1,1
I0000399,1,0
I0000400,1,1
I0000401,1,1
I0000402,1,1
I0000403,1,0
I0000404,1,0
I0000405,1,0
I0000406,1,0
I0000407,1,0
I0000408,1,0
I0000409,1,0
I0000410,1,1
I0000411,1,1
I0000412,1,0
I0000413,1,0
I0000414,1,1
I0000415,1,1
I0000416,1,1
I0000417,1,1
I0000418,1,1
I0000419,1,1
I0000420,1,0
I0000421,1,0
I0000422,1,1
I0000423,1,1
I0000424,1,0
I0000425,1,1
I0000426,1,0
I0000427,1,1
I0000428,1,1
I0000429,1,1
I0000430,1,0
I0000431,1,0
I0000432,1,1
I0000433,1,1
I0000434,1,1
I0000435,1,1
I0000436,1,1
I0000437,1,0
I0000438,1,0
I0000439,1,1
I0000440,1,1
I0000441,1,1
I0000442,1,1
I0000443,1,1
I0000444,1,1
I0000445,1,1
I0000446,1,1
I0000447,1,0
I0000448,1,1
I0000449,1,0
I0000450,1,1
I0000451,1,1
I0000452,1,1
I0000453,1,0
I0000454,1,0
I0000455,1,0
I0000456,1,1
I0000457,1,0
I0000458,1,1
I0000459,1,1
I0000460,1,1
I0000461,1,1
I0000462,1,1
I0000463,1,1
I0000464,1,1
I0000465,1,1
I0000466,1,1
I0000467,1,0
I0000468,1,1
I0000469,1,1
I0000470,1,1
I0000471,1,1
I0000472,1,1
I0000473,1,0
I0000474,1,0
I0000475,1,0
I0000476,1,1
I0000477,1,1
I0000478,1,1
I0000479,1,1
I0000480,1,1
I0000481,1,0
I0000482,1,1
I0000483,1,1
I0000484,1,0
I0000485,1,0
I0000486,1,0
I0000487,1,1
I0000488,1,1
I0000489,1,0
I0000490,1,0
I0000491,1,0
I0000492,1,1
I0000493,1,1
I0000494,1,0
I0000495,1,1
I0000496,1,1
I0000497,1,1
I0000498,1,0
I0000499,1,1
I0000500,1,1
I0000501,1,1
I0000502,1,1
I0000503,1,0
I0000504,1,1
I0000505,1,1
I0000506,1,1
I0000507,1,1
I0000508,1,1
I0000509,1,1
I0000510,1,1
I0000511,1,1
I0000512,1,1
I0000513,1,1
I0000514,1,1
I0000515,1,1
I0000516,1,1
I0000517,1,1
I0000518,1,0
I0000519,1,0
I0000520,1,1
I0000521,1,0
I0000522,1,1
I0000523,1,0
I0000524,1,0
I0000525,1,0
I0000526,1,0
I0000527,1,1
I0000528,1,0
I0000529,1,0
I0000530,1,0
I0000531,1,0
I0000532,1,0
I0000533,1,0
I0000534,1,0
I0000535,1,0
I0000536,1,0
I0000537,1,1
I0000538,1,0
I0000539,1,1
I0000540,1,0
I0000541,1,0
I0000542,1,1
I0000543,1,1
I0000544,1,1
I0000545,1,1
I0000546,1,1
I0000547,1,0
I0000548,1,1
I0000549,1,0
I0000550,1,1
I0000551,1,1
I0000552,1,0
I0000553,1,1
I0000554,1,0
I0000555,1,0
I0000556,1,0
I0000557,1,0
I0000558,1,0
I0000559,1,1
I0000560,1,0
I0000561,1,0
I0000562,1,0
I0000563,1,0
I0000564,1,1
I0000565,1,0
I0000566,1,0
I0000567,1,0
I0000568,1,0
I0000569,1,0
I0000570,1,0
I0000571,1,0
I0000572,1,1
I0000573,1,1
I0000574,1,0
I0000575,1,0
I0000576,1,0
I0000577,1,0
I0000578,1,1
I0000579,1,1
I0000580,1,0
I0000581,1,0
I0000582,1,0
I0000583,1,0
I0000584,1,1
I0000585,1,0
I0000586,1,1
I0000587,1,1
I0000588,1,1
I0000589,1,1
I0000590,1,1
I0000591,1,1
I0000592,1,1
I0000593,1,0
I0000594,1,1
I0000595,1,0
I0000596,1,1
I0000597,1,1
I0000598,1,1
I0000599,1,0
I0000600,1,0
I0000601,1,1
I0000602,1,1
I0000603,1,1
I0000604,1,1
I0000605,1,0
I0000606,1,1
I0000607,1,0
I0000608,1,1
I0000609,1,0
I0000610,1,1
I0000611,1,1
I0000612,1,0
I0000613,1,1
I0000614,1,1
I0000615,1,0
I0000616,1,1
I0000617,1,1
I0000618,1,0
I0000619,1,0
I0000620,1,0
I0000621,1,0
I0000622,1,1
I0000623,1,1
I0000624,1,1
I0000625,1,1
I0000626,1,0
I0000627,1,0
I0000628,1,0
I0000629,1,0
I0000630,1,1
I0000631,1,1
I0000632,1,0
I0000633,1,1
I0000634,1,1
I0000635,1,0
I0000636,1,1
I0000637,1,1
I0000638,1,1
I0000639,1,1
I0000640,1,0
I0000641,1,1
I0000642,1,0
I0000643,1,1
I0000644,1,1
I0000645,1,1
I0000646,1,0
I0000647,1,0
I0000648,1,1
I0000649,1,1
I0000650,1,1
I0000651,1,1
I0000652,1,0
I0000653,1,0
I0000654,1,1
I0000655,1,1
I0000656,1,0
I0000657,1,1
I0000658,1,1
I0000659,1,0
I0000660,1,0
I0000661,1,0
I0000662,1,0
I0000663,1,0
I0000664,1,0
I0000665,1,0
I0000666,1,1
I0000667,1,0
I0000668,1,0
I0000669,1,0
I0000670,1,1
I0000671,1,0
I0000672,1,0
I0000673,1,1
I0000674,1,0
I0000675,1,0
I0000676,1,1
I0000677,1,0
I0000678,1,0
I0000679,1,1
I0000680,1,1
I0000681,1,1
I0000682,1,1
I0000683,1,0
I0000684,1,0
I0000685,1,0
I0000686,1,1
I0000687,1,0
I0000688,1,0
I0000689,1,1
I0000690,1,0
I0000691,1,0
I0000692,1,1
I0000693,1,0
I0000694,1,0
I0000695,1,1
I0000696,1,0
I0000697,1,0
I0000698,1,0
I0000699,1,0
I0000700,1,1
I0000701,1,0
I0000702,1,1
I0000703,1,1
I0000704,1,1
I0000705,1,0
I0000706,1,0
I0000707,1,0
I0000708,1,0
I0000709,1,0
I0000710,1,0
I0000711,1,0
I0000712,1,0
I0000713,1,0
I0000714,1,0
I0000715,1,1
I0000716,1,1
I0000717,1,0
I0000718,1,0
I0000719,1,1
I0000720,1,0
I0000721,1,1
I0000722,1,0
I0000723,1,0
I0000724,1,0
I0000725,1,0
I0000726,1,0
I0000727,1,0
I0000728,1,0
I0000729,1,0
I0000730,1,1
I0000731,1,0
I0000732,1,0
I0000733,1,1
I0000734,1,1
I0000735,1,1
I0000736,1,0
I0000737,1,0
I0000738,1,0
I0000739,1,1
I0000740,1,1
I0000741,1,0
I0000742,1,1
I0000743,1,1
I0000744,1,1
I0000745,1,1
I0000746,1,0
I0000747,1,1
I0000748,1,0
I0000749,1,1
I0000750,1,1
I0000751,1,1
I0000752,1,1
I0000753,1,1
I0000754,1,0
I0000755,1,0
I0000756,1,0
I0000757,1,0
I0000758,1,0
I0000759,1,0
I0000760,1,0
I0000761,1,0
I0000762,1,0
I0000763,1,0
I0000764,1,1
I0000765,1,0
I0000766,1,0
I0000767,1,0
I0000768,1,0
I0000769,1,1
I0000770,1,0
I0000771,1,0
I0000772,1,0
I0000773,1,1
I0000774,1,1
I0000775,1,0
I0000776,1,1
I0000777,1,0
I0000778,1,0
I0000779,1,1
I0000780,1,0
I0000781,1,0
I0000782,1,0
I0000783,1,1
I0000784,1,0
I0000785,1,1
I0000786,1,0
I0000787,1,0
I0000788,1,0
I0000789,1,0
I0000790,1,0
I0000791,1,0
I0000792,1,1
I0000793,1,0
I0000794,1,1
I0000795,1,1
I0000796,1,1
I0000797,1,1
I0000798,1,1
I0000799,1,0
I0000800,1,1
I0000801,1,0
I0000802,1,0
I0000803,1,0
I0000804,1,0
I0000805,1,0
I0000806,1,1
I0000807,1,0
I0000808,1,0
I0000809,1,0
I0000810,1,0
I0000811,1,1
I0000812,1,1
I0000813,1,1
I0000814,1,1
I0000815,1,1
I0000816,1,1
I0000817,1,1
I0000818,1,1
I0000819,1,1
I0000820,1,0
I0000821,1,0
I0000822,1,1
I0000823,1,0
I0000824,1,0
I0000825,1,0
I0000826,1,1
I0000827,1,1
I0000828,1,0
I0000829,1,1
I0000830,1,1
I0000831,1,1
I0000832,1,0
I0000833,1,1
I0000834,1,0
I0000835,1,1
I0000836,1,1
I0000837,1,1
I0000838,1,0
I0000839,1,1
I0000840,1,1
I0000841,1,0
I0000842,1,1
I0000843,1,1
I0000844,1,0
I0000845,1,1
I0000846,1,1
I0000847,1,1
I0000848,1,1
I0000849,1,0
I0000850,1,0
I0000851,1,1
I0000852,1,1
I0000853,1,0
I0000854,1,0
I0000855,1,0
I0000856,1,0
I0000857,1,0
I0000858,1,0
I0000859,1,1
I0000860,1,0
I0000861,1,0
I0000862,1,0
I0000863,1,1
I0000864,1,1
I0000865,1,0
I0000866,1,1
I0000867,1,0
I0000868,1,0
I0000869,1,1
I0000870,1,1
I0000871,1,0
I0000872,1,0
I0000873,1,0
I0000874,1,0
I0000875,1,0
I0000876,1,1
I0000877,1,1
I0000878,1,1
I0000879,1,1
I0000880,1,0
I0000881,1,0
I0000882,1,1
I0000883,1,1
I0000884,1,0
I0000885,1,1
I0000886,1,1
I0000887,1,0
I0000888,1,0
I0000889,1,0
I0000890,1,1
I0000891,1,0
I0000892,1,0
I0000893,1,0
I0000894,1,0
I0000895,1,0
I0000896,1,0
I0000897,1,0
I0000898,1,0
I0000899,1,0
I0000900,1,0
I0000901,1,0
I0000902,1,0
I0000903,1,0
I0000904,1,1
I0000905,1,1
I0000906,1,0
I0000907,1,0
I0000908,1,1
I0000909,1,1
I0000910,1,0
I0000911,1,1
I0000912,1,0
I0000913,1,0
I0000914,1,1
I0000915,1,1
I0000916,1,1
I0000917,1,1
I0000918,1,1
I0000919,1,0
I0000920,1,1
I0000921,1,0
I0000922,1,1
I0000923,1,0
I0000924,1,0
I0000925,1,0
I0000926,1,0
I0000927,1,0
I0000928,1,1
I0000929,1,1
I0000930,1,1
I0000931,1,1
I0000932,1,0
I0000933,1,1
I0000934,1,1
I0000935,1,0
I0000936,1,1
I0000937,1,1
I0000938,1,0
I0000939,1,0
I0000940,1,1
I0000941,1,0
I0000942,1,0
I0000943,1,1
I0000944,1,0
I0000945,1,0
I0000946,1,0
I0000947,1,0
I0000948,1,0
I0000949,1,0
I0000950,1,1
I0000951,1,1
I0000952,1,1
I0000953,1,0
I0000954,1,0
I0000955,1,0
I0000956,1,0
I0000957,1,0
I0000958,1,1
I0000959,1,0
I0000960,1,1
I0000961,1,0
I0000962,1,1
I0000963,1,0
I0000964,1,0
I0000965,1,0
I0000966,1,1
I0000967,1,0
I0000968,1,1
I0000969,1,1
I0000970,1,0
I0000971,1,0
I0000972,1,0
I0000973,1,1
I0000974,1,0
I0000975,1,1
I0000976,1,0
I0000977,1,1
I0000978,1,0
I0000979,1,1
I0000980,1,1
I0000981,1,1
I0000982,1,0
I0000983,1,0
I0000984,1,0
I0000985,1,0
I0000986,1,0
I0000987,1,0
I0000988,1,0
I0000989,1,1
I0000990,1,1
I0000991,1,1
I0000992,1,1
I0000993,1,0
I0000994,1,0
I0000995,1,1
I0000996,1,1
I0000997,1,1
I0000998,1,1
I0000999,1,0
I0001000,1,1
I0001001,1,0
I0001002,1,1
I0001003,1,0
I0001004,1,1
I0001005,1,0
I0001006,1,0
I0001007,1,1
I0001008,1,0
I0001009,1,0
I0001010,1,0
I0001011,1,1
I0001012,1,1
I0001013,1,1
I0001014,1,1
I0001015,1,1
I0001016,1,0
I0001017,1,1
I0001018,1,0
I0001019,1,1
I0001020,1,0
I0001021,1,1
I0001022,1,1
I0001023,1,0
I0001024,1,1
I0001025,1,0
I0001026,1,0
I0001027,1,1
I0001028,1,1
I0001029,1,0
I0001030,1,0
I0001031,1,0
I0001032,1,1
I0001033,1,0
I0001034,1,1
I0001035,1,1
I0001036,1,1
I0001037,1,1
I0001038,1,1
I0001039,1,0
I0001040,1,1
I0001041,1,1
I0001042,1,0
I0001043,1,0
I0001044,1,0
I0001045,1,0
I0001046,1,1
I0001047,1,0
I0001048,1,0
I0001049,1,1
I0001050,1,1
I0001051,1,1
I0001052,1,1
I0001053,1,0
I0001054,1,0
I0001055,1,1
I0001056,1,0
I0001057,1,0
I0001058,1,0
I0001059,1,0
I0001060,1,1
I0001061,1,0
I0001062,1,1
I0001063,1,1
I0001064,1,0
I0001065,1,0
I0001066,1,0
I0001067,1,0
I0001068,1,0
I0001069,1,1
I0001070,1,0
I0001071,1,0
I0001072,1,1
I0001073,1,0
I0001074,1,0
I0001075,1,1
I0001076,1,0
I0001077,1,0
I0001078,1,0
I0001079,1,0
I0001080,1,0
I0001081,1,1
I0001082,1,0
I0001083,1,1
I0001084,1,0
I0001085,1,1
I0001086,1,1
I0001087,1,0
I0001088,1,1
I0001089,1,1
I0001090,1,1
I0001091,1,0
I0001092,1,0
I0001093,1,0
I0001094,1,0
I0001095,1,0
I0001096,1,0
I0001097,1,1
I0001098,1,1
I0001099,1,1
I0001100,1,0
I0001101,1,1
I0001102,1,0
I0001103,1,0
I0001104,1,0
I0001105,1,1
I0001106,1,0
I0001107,1,1
I0001108,1,0
I0001109,1,1
I0001110,1,1
I0001111,1,1
I0001112,1,0
I0001113,1,0
I0001114,1,1
I0001115,1,1
I0001116,1,0
I0001117,1,0
I0001118,1,0
I0001119,1,0
I0001120,1,0
I0001121,1,1
I0001122,1,0
I0001123,1,1
I0001124,1,0
I0001125,1,0
I0001126,1,0
I0001127,1,0
I0001128,1,1
I0001129,1,1
I0001130,1,1
I0001131,1,1
I0001132,1,1
I0001133,1,1
I0001134,1,0
I0001135,1,0
I0001136,1,0
I0001137,1,0
I0001138,1,0
I0001139,1,0
I0001140,1,1
I0001141,1,0
I0001142,1,0
I0001143,1,0
I0001144,1,1
I0001145,1,1
I0001146,1,1
I0001147,1,1
I0001148,1,1
I0001149,1,0
I0001150,1,0
I0001151,1,0
I0001152,1,1
I0001153,1,0
I0001154,1,0
I0001155,1,0
I0001156,1,1
I0001157,1,0
I0001158,1,0
I0001159,1,0
I0001160,1,1
I0001161,1,0
I0001162,1,0
I0001163,1,1
I0001164,1,1
I0001165,1,1
I0001166,1,1
I0001167,1,1
I0001168,1,0
I0001169,1,0
I0001170,1,0
I0001171,1,0
I0001172,1,0
I0001173,1,0
I0001174,1,0
I0001175,1,0
I0001176,1,0
I0001177,1,0
I0001178,1,1
I0001179,1,1
I0001180,1,0
I0001181,1,0
I0001182,1,0
I0001183,1,1
I0001184,1,0
I0001185,1,0
I0001186,1,1
I0001187,1,1
I0001188,1,1
I0001189,1,1
I0001190,1,1
I0001191,1,0
I0001192,1,1
I0001193,1,1
I0001194,1,0
I0001195,1,0
I0001196,1,0
I0001197,1,1
I0001198,1,1
I0001199,1,0
I0001200,1,0
I0001201,1,1
I0001202,1,1
I0001203,1,0
I0001204,1,1
I0001205,1,0
I0001206,1,1
I0001207,1,0
I0001208,1,0
I0001209,1,0
I0001210,1,0
I0001211,1,0
I0001212,1,1
I0001213,1,0
I0001214,1,0
I0001215,1,0
I0001216,1,1
I0001217,1,0
I0001218,1,0
I0001219,1,0
I0001220,1,0
I0001221,1,0
I0001222,1,0
I0001223,1,0
I0001224,1,0
I0001225,1,0
I0001226,1,0
I0001227,1,1
I0001228,1,0
I0001229,1,1
I0001230,1,1
I0001231,1,1
I0001232,1,0
I0001233,1,0
I0001234,1,1
I0001235,1,1
I0001236,1,1
I0001237,1,0
I0001238,1,0
I0001239,1,0
I0001240,1,0
I0001241,1,0
I0001242,1,1
I0001243,1,1
I0001244,1,1
I0001245,1,1
I0001246,1,1
I0001247,1,1
I0001248,1,1
I0001249,1,0
I0001250,1,1
I0001251,1,1
I0001252,1,1
I0001253,1,1
I0001254,1,1
I0001255,1,1
I0001256,1,1
I0001257,1,1
I0001258,1,1
I0001259,1,1
I0001260,1,1
I0001261,1,1
I0001262,1,0
I0001263,1,0
I0001264,1,1
I0001265,1,0
I0001266,1,1
I0001267,1,1
I0001268,1,1
I0001269,1,1
I0001270,1,0
I0001271,1,0
I0001272,1,1
I0001273,1,0
I0001274,1,0
I0001275,1,0
I0001276,1,0
I0001277,1,1
I0001278,1,0
I0001279,1,1
I0001280,1,1
I0001281,1,1
I0001282,1,0
I0001283,1,1
I0001284,1,1
I0001285,1,1
I0001286,1,0
I0001287,1,0
I0001288,1,0
I0001289,1,0
I0001290,1,1
I0001291,1,1
I0001292,1,0
I0001293,1,0
I0001294,1,0
I0001295,1,0
I0001296,1,0
I0001297,1,0
I0001298,1,1
I0001299,1,0
I0001300,1,0
I0001301,1,0
I0001302,1,1
I0001303,1,0
I0001304,1,0
I0001305,1,0
I0001306,1,0
I0001307,1,0
I0001308,1,1
I0001309,1,1
I0001310,1,1
I0001311,1,1
I0001312,1,0
I0001313,1,0
I0001314,1,1
I0001315,1,0
I0001316,1,1
I0001317,1,0
I0001318,1,0
I0001319,1,0
I0001320,1,0
I0001321,1,0
I0001322,1,1
I0001323,1,0
I0001324,1,1
I0001325,1,0
I0001326,1,0
I0001327,1,1
I0001328,1,0
I0001329,1,1
I0001330,1,1
I0001331,1,0
I0001332,1,0
I0001333,1,1
I0001334,1,1
I0001335,1,1
I0001336,1,0
I0001337,1,0
I0001338,1,1
I0001339,1,1
I0001340,1,1
I0001341,1,1
I0001342,1,1
I0001343,1,1
I0001344,1,1
I0001345,1,1
I0001346,1,1
I0001347,1,0
I0001348,1,0
I0001349,1,0
I0001350,1,1
I0001351,1,1
I0001352,1,1
I0001353,1,1
I0001354,1,1
I0001355,1,1
I0001356,1,1
I0001357,1,1
I0001358,1,0
I0001359,1,0
I0001360,1,0
I0001361,1,1
I0001362,1,1
I0001363,1,0
I0001364,1,1
I0001365,1,0
I0001366,1,0
I0001367,1,0
I0001368,1,0
I0001369,1,0
I0001370,1,1
I0001371,1,1
I0001372,1,1
I0001373,1,1
I0001374,1,0
I0001375,1,0
I0001376,1,1
I0001377,1,1
I0001378,1,1
I0001379,1,1
I0001380,1,0
I0001381,1,1
I0001382,1,0
I0001383,1,0
I0001384,1,1
I0001385,1,0
I0001386,1,1
I0001387,1,1
I0001388,1,1
I0001389,1,1
I0001390,1,1
I0001391,1,0
I0001392,1,0
I0001393,1,0
I0001394,1,1
I0001395,1,0
I0001396,1,0
I0001397,1,1
I0001398,1,0
I0001399,1,0
I0001400,1,0
I0001401,1,1
I0001402,1,0
I0001403,1,0
I0001404,1,0
I0001405,1,0
I0001406,1,0
I0001407,1,1
I0001408,1,1
I0001409,1,0
I0001410,1,1
I0001411,1,1
I0001412,1,1
I0001413,1,1
I0001414,1,1
I0001415,1,1
I0001416,1,0
I0001417,1,1
I0001418,1,1
I0001419,1,0
I0001420,1,1
I0001421,1,1
I0001422,1,1
I0001423,1,1
I0001424,1,1
I0001425,1,1
I0001426,1,1
I0001427,1,1
I0001428,1,0
I0001429,1,1
I0001430,1,1
I0001431,1,1
I0001432,1,0
I0001433,1,0
I0001434,1,1
I0001435,1,0
I0001436,1,1
I0001437,1,1
I0001438,1,1
I0001439,1,1
I0001440,1,0
I0001441,1,1
I0001442,1,0
I0001443,1,0
I0001444,1,0
I0001445,1,0
I0001446,1,0
I0001447,1,0
I0001448,1,1
I0001449,1,1
I0001450,1,0
I0001451,1,1
I0001452,1,1
I0001453,1,1
I0001454,1,1
I0001455,1,0
I0001456,1,1
I0001457,1,1
I0001458,1,1
I0001459,1,1
I0001460,1,0
I0001461,1,1
I0001462,1,0
I0001463,1,1
I0001464,1,0
I0001465,1,0
I0001466,1,1
I0001467,1,0
I0001468,1,1
I0001469,1,1
I0001470,1,1
I0001471,1,0
I0001472,1,1
I0001473,1,1
I0001474,1,0
I0001475,1,1
I0001476,1,1
I0001477,1,0
I0001478,1,1
I0001479,1,1
I0001480,1,0
I0001481,1,1
I0001482,1,1
I0001483,1,0
I0001484,1,1
I0001485,1,0
I0001486,1,1
I0001487,1,1
I0001488,1,1
I0001489,1,0
I0001490,1,0
I0001491,1,1
I0001492,1,1
I0001493,1,1
I0001494,1,1
I0001495,1,1
I0001496,1,1
I0001497,1,1
I0001498,1,1
I0001499,1,0
I0001500,1,1
I0001501,1,1
I0001502,1,0
I0001503,1,0
I0001504,1,0
I0001505,1,0
I0001506,1,0
I0001507,1,1
I0001508,1,0
I0001509,1,1
I0001510,1,0
I0001511,1,0
I0001512,1,1
I0001513,1,0
I0001514,1,0
I0001515,1,0
I0001516,1,0
I0001517,1,0
I0001518,1,0
I0001519,1,0
I0001520,1,1
I0001521,1,0
I0001522,1,0
I0001523,1,0
I0001524,1,0
I0001525,1,0
I0001526,1,0
I0001527,1,1
I0001528,1,1
I0001529,1,0
I0001530,1,0
I0001531,1,1
I0001532,1,0
I0001533,1,0
I0001534,1,0
I0001535,1,0
I0001536,1,1
I0001537,1,0
I0001538,1,0
I0001539,1,1
I0001540,1,0
I0001541,1,0
I0001542,1,0
I0001543,1,1
I0001544,1,0
I0001545,1,0
I0001546,1,1
I0001547,1,1
I0001548,1,1
I0001549,1,1
I0001550,1,0
I0001551,1,1
I0001552,1,0
I0001553,1,1
I0001554,1,1
