sku,manage_stock,is_in_stock
I0055406,1,0
I0055407,1,0
I0055408,1,0
I0055409,1,0
I0055410,1,0
I0055411,1,0
I0055412,1,0
I0055413,1,0
I0055414,1,0
I0055415,1,0
I0055416,1,0
I0055417,1,0
I0055418,1,0
I0055419,1,0
I0055420,1,0
I0055421,1,0
I0055422,1,0
I0055423,1,0
I0055424,1,0
I0055425,1,0
I0055426,1,0
I0055427,1,0
I0055428,1,0
I0055429,1,0
I0055430,1,0
I0055431,1,0
I0055432,1,0
I0055433,1,0
I0055434,1,0
I0055435,1,0
I0055436,1,0
I0055437,1,0
I0055438,1,0
I0055439,1,1
I0055440,1,0
I0055441,1,0
I0055442,1,1
I0055443,1,0
I0055444,1,0
I0055445,1,0
I0055446,1,0
I0055447,1,0
I0055448,1,0
I0055450,1,0
I0055451,1,1
I0055452,1,0
I0055453,1,0
I0055454,1,0
I0055455,1,0
I0055456,1,0
I0055457,1,0
I0055458,1,0
I0055459,1,0
I0055460,1,0
I0055461,1,1
I0055462,1,0
I0055463,1,0
I0055464,1,0
I0055465,1,0
I0055466,1,0
I0055467,1,0
I0055468,1,0
I0055469,1,0
I0055470,1,0
I0055471,1,0
I0055472,1,0
I0055473,1,0
I0055474,1,0
I0055475,1,0
I0055476,1,0
I0055477,1,0
I0055478,1,0
I0055479,1,0
I0055480,1,0
I0055481,1,0
I0055482,1,0
I0055483,1,0
I0055484,1,0
I0055485,1,0
I0055486,1,1
I0055487,1,0
I0055488,1,0
I0055489,1,0
I0055490,1,0
I0055491,1,0
I0055492,1,0
I0055493,1,0
I0055494,1,1
I0055495,1,0
I0055496,1,0
I0055497,1,0
I0055498,1,0
I0055499,1,0
I0055500,1,0
I0055501,1,0
I0055502,1,1
I0055503,1,0
I0055504,1,0
I0055505,1,0
I0055506,1,0
I0055507,1,0
I0055508,1,1
I0055509,1,0
I0055510,1,0
I0055511,1,0
I0055512,1,0
I0055513,1,0
I0055514,1,0
I0055515,1,0
I0055516,1,0
I0055517,1,0
I0055518,1,0
I0055519,1,0
I0055520,1,0
I0055521,1,0
I0055522,1,0
I0055523,1,0
I0055524,1,0
I0055525,1,0
I0055526,1,0
I0055527,1,0
I0055528,1,0
I0055529,1,0
I0055530,1,0
I0055531,1,0
I0055532,1,0
I0055533,1,0
I0055534,1,0
I0055535,1,0
I0055536,1,0
I0055537,1,0
I0055538,1,0
I0055539,1,0
I0055540,1,0
I0055541,1,0
I0055542,1,1
I0055543,1,0
I0055544,1,0
I0055545,1,0
I0055546,1,0
I0055547,1,0
I0055548,1,0
I0055549,1,0
I0055550,1,0
I0055551,1,0
I0055552,1,0
I0055553,1,0
I0055554,1,0
I0055555,1,0
I0055556,1,0
I0055557,1,0
I0055558,1,0
I0055559,1,0
I0055560,1,1
I0055561,1,0
I0055562,1,0
I0055563,1,0
I0055564,1,0
I0055565,1,0
I0055566,1,0
I0055567,1,0
I0055568,1,0
I0055569,1,0
I0055570,1,0
I0055571,1,0
I0055572,1,0
I0055573,1,0
I0055574,1,0
I0055575,1,0
I0055576,1,0
I0055577,1,0
I0055578,1,0
I0055579,1,0
I0055580,1,0
I0055581,1,0
I0055582,1,0
I0055583,1,0
I0055584,1,0
I0055585,1,0
I0055586,1,0
I0055587,1,0
I0055588,1,0
I0055589,1,0
I0055590,1,0
I0055591,1,0
I0055592,1,0
I0055593,1,0
I0055594,1,0
I0055595,1,1
I0055596,1,0
I0055597,1,0
I0055598,1,1
I0055599,1,1
I0055600,1,1
I0055601,1,1
I0055602,1,0
I0055603,1,1
I0055604,1,0
I0055605,1,1
I0055606,1,0
I0055607,1,0
I0055608,1,0
I0055609,1,0
I0055610,1,0
I0055611,1,0
I0055612,1,0
I0055613,1,0
I0055614,1,0
I0055615,1,0
I0055616,1,0
I0055617,1,0
I0055618,1,0
I0055619,1,0
I0055620,1,0
I0055621,1,0
I0055622,1,0
I0055623,1,0
I0055624,1,0
I0055625,1,1
I0055626,1,1
I0055627,1,0
I0055628,1,0
I0055629,1,0
I0055630,1,0
I0055631,1,0
I0055632,1,0
I0055633,1,1
I0055634,1,1
I0055635,1,1
I0055636,1,0
I0055637,1,0
I0055638,1,0
I0055639,1,0
I0055640,1,0
I0055641,1,0
I0055642,1,0
I0055643,1,0
I0055644,1,0
I0055645,1,0
I0055646,1,0
I0055647,1,0
I0055648,1,0
I0055649,1,0
I0055650,1,0
I0055651,1,0
I0055652,1,0
I0055653,1,0
I0055654,1,0
I0055655,1,0
I0055656,1,0
I0055657,1,0
I0055658,1,0
I0055659,1,0
I0055660,1,0
I0055661,1,0
I0055662,1,0
I0055663,1,0
I0055664,1,0
I0055665,1,0
I0055666,1,0
I0055667,1,0
I0055668,1,0
I0055669,1,0
I0055670,1,0
I0055671,1,0
I0055672,1,0
I0055673,1,0
I0055674,1,0
I0055675,1,0
I0055676,1,0
I0055677,1,0
I0055678,1,0
I0055679,1,0
I0055680,1,0
I0055681,1,0
I0055682,1,0
I0055683,1,0
I0055684,1,0
I0055685,1,0
I0055686,1,0
I0055687,1,0
I0055688,1,0
I0055689,1,0
I0055690,1,0
I0055691,1,0
I0055692,1,0
I0055693,1,0
I0055694,1,0
I0055695,1,0
I0055696,1,0
I0055697,1,0
I0055698,1,0
I0055699,1,0
I0055700,1,0
I0055701,1,0
I0055702,1,1
I0055703,1,0
I0055704,1,0
I0055705,1,1
I0055706,1,0
I0055707,1,0
I0055708,1,0
I0055709,1,0
I0055710,1,0
I0055711,1,0
I0055712,1,0
I0055713,1,0
I0055714,1,0
I0055715,1,0
I0055716,1,0
I0055717,1,0
I0055718,1,0
I0055719,1,0
I0055720,1,0
I0055721,1,0
I0055722,1,0
I0055723,1,0
I0055724,1,0
I0055725,1,0
I0055726,1,0
I0055727,1,0
I0055728,1,0
I0055729,1,0
I0055730,1,0
I0055731,1,0
I0055732,1,0
I0055733,1,0
I0055734,1,0
I0055735,1,0
I0055736,1,0
I0055737,1,0
I0055738,1,0
I0055739,1,0
I0055740,1,0
I0055741,1,0
I0055742,1,0
I0055743,1,0
I0055744,1,0
I0055745,1,0
I0055746,1,0
I0055747,1,0
I0055748,1,0
I0055749,1,0
I0055750,1,0
I0055751,1,0
I0055752,1,0
I0055753,1,0
I0055754,1,0
I0055755,1,0
I0055756,1,0
I0055757,1,0
I0055758,1,0
I0055759,1,0
I0055760,1,0
I0055761,1,0
I0055762,1,0
I0055763,1,0
I0055764,1,0
I0055765,1,0
I0055766,1,0
I0055767,1,0
I0055768,1,0
I0055769,1,0
I0055770,1,0
I0055771,1,0
I0055772,1,0
I0055773,1,0
I0055774,1,0
I0055775,1,0
I0055776,1,0
I0055777,1,0
I0055778,1,0
I0055779,1,0
I0055780,1,0
I0055781,1,0
I0055782,1,0
I0055783,1,0
I0055784,1,0
I0055785,1,0
I0055786,1,0
I0055787,1,1
I0055788,1,0
I0055789,1,0
I0055790,1,0
I0055791,1,0
I0055792,1,0
I0055793,1,0
I0055794,1,0
I0055795,1,0
I0055796,1,0
I0055797,1,0
I0055798,1,0
I0055799,1,0
I0055800,1,0
I0055801,1,0
I0055802,1,0
I0055803,1,0
I0055804,1,0
I0055805,1,0
I0055806,1,0
I0055807,1,0
I0055808,1,0
I0055809,1,0
I0055810,1,0
I0055811,1,0
I0055812,1,0
I0055813,1,0
I0055814,1,0
I0055815,1,0
I0055816,1,0
I0055817,1,0
I0055818,1,0
I0055819,1,0
I0055820,1,0
I0055821,1,0
I0055822,1,0
I0055823,1,0
I0055824,1,0
I0055825,1,0
I0055826,1,0
I0055827,1,0
I0055828,1,0
I0055829,1,0
I0055830,1,0
I0055831,1,0
I0055832,1,0
I0055833,1,0
I0055834,1,0
I0055835,1,0
I0055836,1,0
I0055837,1,0
I0055838,1,0
I0055839,1,0
I0055840,1,0
I0055841,1,0
I0055842,1,0
I0055843,1,0
I0055844,1,0
I0055845,1,0
I0055846,1,0
I0055847,1,0
I0055848,1,0
I0055849,1,0
I0055850,1,0
I0055851,1,0
I0055852,1,0
I0055853,1,0
I0055854,1,0
I0055855,1,0
I0055856,1,0
I0055857,1,0
I0055858,1,0
I0055859,1,0
I0055860,1,0
I0055861,1,0
I0055862,1,0
I0055863,1,0
I0055864,1,0
I0055865,1,0
I0055866,1,0
I0055867,1,0
I0055868,1,0
I0055869,1,0
I0055870,1,0
I0055871,1,0
I0055872,1,0
I0055873,1,0
I0055874,1,0
I0055875,1,0
I0055876,1,0
I0055877,1,0
I0055878,1,0
I0055879,1,0
I0055880,1,0
I0055881,1,0
I0055882,1,0
I0055883,1,0
I0055884,1,0
I0055885,1,0
I0055886,1,0
I0055887,1,0
I0055888,1,0
I0055889,1,0
I0055890,1,0
I0055891,1,0
I0055892,1,0
I0055893,1,0
I0055894,1,0
I0055895,1,0
I0055896,1,0
I0055897,1,0
I0055898,1,0
I0055899,1,0
I0055900,1,0
I0055901,1,0
I0055902,1,0
I0055903,1,0
I0055904,1,0
I0055905,1,0
I0055906,1,0
I0055907,1,0
I0055908,1,0
I0055909,1,0
I0055910,1,0
I0055911,1,0
I0055912,1,0
I0055913,1,0
I0055914,1,0
I0055915,1,0
I0055916,1,0
I0055917,1,0
I0055918,1,0
I0055919,1,0
I0055920,1,0
I0055921,1,0
I0055922,1,0
I0055923,1,0
I0055924,1,0
I0055925,1,0
I0055926,1,0
I0055927,1,0
I0055928,1,0
I0055929,1,0
I0055930,1,0
I0055931,1,0
I0055932,1,0
I0055933,1,0
I0055934,1,0
I0055935,1,0
I0055936,1,0
I0055937,1,0
I0055938,1,0
I0055939,1,0
I0055940,1,0
I0055941,1,0
I0055942,1,0
I0055943,1,0
I0055944,1,0
I0055945,1,0
I0055946,1,0
I0055947,1,0
I0055948,1,0
I0055949,1,0
I0055950,1,0
I0055951,1,0
I0055952,1,0
I0055953,1,0
I0055954,1,0
I0055955,1,0
I0055956,1,0
I0055957,1,0
I0055958,1,1
I0055959,1,0
I0055960,1,0
I0055961,1,0
I0055962,1,0
I0055963,1,0
I0055964,1,0
I0055965,1,0
I0055966,1,0
I0055967,1,0
I0055968,1,0
I0055969,1,0
I0055970,1,0
I0055971,1,0
I0055972,1,0
I0055973,1,0
I0055974,1,0
I0055975,1,0
I0055976,1,0
I0055977,1,0
I0055978,1,0
I0055979,1,0
I0055980,1,0
I0055981,1,0
I0055982,1,0
I0055983,1,0
I0055984,1,0
I0055985,1,0
I0055986,1,1
I0055987,1,0
I0055988,1,0
I0055989,1,0
I0055990,1,0
I0055991,1,0
I0055992,1,0
I0055993,1,0
I0055994,1,0
I0055995,1,0
I0055996,1,0
I0055997,1,0
I0055998,1,0
I0055999,1,0
I0056000,1,0
I0056001,1,0
I0056002,1,0
I0056003,1,0
I0056004,1,0
I0056005,1,0
I0056006,1,0
I0056007,1,0
I0056008,1,0
I0056009,1,0
I0056010,1,0
I0056011,1,0
I0056012,1,0
I0056013,1,0
I0056014,1,0
I0056015,1,0
I0056016,1,0
I0056017,1,0
I0056018,1,0
I0056019,1,0
I0056020,1,0
I0056021,1,0
I0056022,1,0
I0056023,1,0
I0056024,1,0
I0056025,1,0
I0056026,1,0
I0056027,1,0
I0056028,1,0
I0056029,1,0
I0056030,1,0
I0056031,1,0
I0056032,1,0
I0056033,1,0
I0056034,1,0
I0056035,1,0
I0056036,1,0
I0056037,1,0
I0056038,1,1
I0056039,1,0
I0056040,1,0
I0056041,1,0
I0056042,1,0
I0056043,1,0
I0056044,1,0
I0056045,1,0
I0056046,1,0
I0056047,1,0
I0056048,1,0
I0056049,1,0
I0056050,1,0
I0056051,1,0
I0056052,1,0
I0056053,1,0
I0056054,1,0
I0056055,1,0
I0056056,1,0
I0056057,1,0
I0056058,1,0
I0056059,1,0
I0056060,1,0
I0056061,1,0
I0056062,1,0
I0056063,1,0
I0056064,1,0
I0056065,1,0
I0056066,1,0
I0056067,1,0
I0056068,1,0
I0056069,1,0
I0056070,1,0
I0056071,1,0
I0056072,1,0
I0056073,1,0
I0056074,1,0
I0056075,1,0
I0056076,1,0
I0056077,1,0
I0056078,1,0
I0056079,1,0
I0056080,1,0
I0056081,1,0
I0056082,1,0
I0056083,1,0
I0056084,1,0
I0056085,1,0
I0056086,1,0
I0056087,1,0
I0056088,1,0
I0056089,1,0
I0056090,1,0
I0056091,1,0
I0056092,1,0
I0056093,1,0
I0056094,1,0
I0056095,1,0
I0056096,1,0
I0056097,1,0
I0056098,1,0
I0056099,1,0
I0056100,1,1
I0056101,1,0
I0056102,1,0
I0056103,1,0
I0056104,1,0
I0056105,1,0
I0056106,1,0
I0056107,1,1
I0056108,1,1
I0056109,1,0
I0056110,1,0
I0056111,1,0
I0056112,1,0
I0056113,1,0
I0056114,1,0
I0056115,1,0
I0056116,1,0
I0056117,1,0
I0056118,1,0
I0056119,1,0
I0056120,1,0
I0056121,1,0
I0056122,1,0
I0056123,1,0
I0056124,1,0
I0056125,1,1
I0056126,1,0
I0056127,1,0
I0056128,1,1
I0056129,1,0
I0056130,1,0
I0056131,1,0
I0056132,1,0
I0056133,1,0
I0056134,1,0
I0056135,1,0
I0056136,1,0
I0056137,1,0
I0056138,1,0
I0056139,1,0
I0056140,1,0
I0056141,1,0
I0056142,1,0
I0056143,1,0
I0056144,1,0
I0056145,1,0
I0056146,1,0
I0056147,1,0
I0056148,1,0
I0056149,1,0
I0056150,1,0
I0056151,1,0
I0056152,1,0
I0056153,1,0
I0056154,1,0
I0056155,1,0
I0056156,1,0
I0056157,1,0
I0056158,1,0
I0056159,1,0
I0056160,1,0
I0056161,1,0
I0056162,1,0
I0056163,1,0
I0056164,1,0
I0056165,1,0
I0056166,1,0
I0056167,1,0
I0056168,1,0
I0056169,1,0
I0056170,1,0
I0056171,1,0
I0056172,1,0
I0056173,1,0
I0056174,1,0
I0056175,1,0
I0056176,1,0
I0056177,1,0
I0056178,1,0
I0056179,1,0
I0056180,1,0
I0056181,1,0
I0056182,1,0
I0056183,1,0
I0056184,1,0
I0056185,1,0
I0056186,1,0
I0056187,1,0
I0056188,1,0
I0056189,1,0
I0056190,1,0
I0056191,1,0
I0056192,1,0
I0056193,1,0
I0056194,1,0
I0056195,1,0
I0056196,1,0
I0056197,1,0
I0056198,1,0
I0056199,1,0
I0056200,1,0
I0056201,1,0
I0056202,1,0
I0056203,1,1
I0056204,1,0
I0056205,1,0
I0056206,1,0
I0056207,1,0
I0056208,1,0
I0056209,1,0
I0056210,1,0
I0056211,1,0
I0056212,1,0
I0056213,1,0
I0056214,1,0
I0056215,1,0
I0056216,1,0
I0056217,1,0
I0056218,1,0
I0056219,1,0
I0056220,1,0
I0056221,1,0
I0056222,1,0
I0056223,1,0
I0056224,1,0
I0056225,1,0
I0056226,1,0
I0056227,1,0
I0056228,1,0
I0056229,1,0
I0056230,1,0
I0056231,1,0
I0056232,1,0
I0056233,1,0
I0056234,1,0
I0056235,1,0
I0056236,1,0
I0056237,1,1
I0056238,1,0
I0056239,1,0
I0056240,1,0
I0056241,1,1
I0056242,1,0
I0056243,1,0
I0056244,1,0
I0056245,1,0
I0056246,1,0
I0056247,1,0
I0056248,1,0
I0056249,1,0
I0056250,1,0
I0056251,1,0
I0056252,1,0
I0056253,1,0
I0056254,1,0
I0056255,1,0
I0056256,1,0
I0056257,1,0
I0056258,1,0
I0056259,1,0
I0056260,1,0
I0056261,1,1
I0056262,1,0
I0056263,1,0
I0056264,1,0
I0056265,1,0
I0056266,1,0
I0056267,1,0
I0056268,1,0
I0056269,1,0
I0056270,1,0
I0056271,1,0
I0056272,1,0
I0056273,1,0
I0056274,1,0
I0056275,1,0
I0056276,1,0
I0056277,1,0
I0056278,1,0
I0056279,1,0
I0056280,1,0
I0056281,1,0
I0056282,1,0
I0056283,1,1
I0056284,1,0
I0056285,1,0
I0056286,1,1
I0056287,1,0
I0056288,1,0
I0056289,1,0
I0056290,1,0
I0056291,1,0
I0056292,1,0
I0056293,1,0
I0056294,1,0
I0056295,1,0
I0056296,1,0
I0056297,1,0
I0056298,1,0
I0056299,1,0
I0056300,1,0
I0056301,1,0
I0056302,1,0
I0056303,1,0
I0056304,1,0
I0056305,1,0
I0056306,1,0
I0056307,1,0
I0056308,1,0
I0056309,1,0
I0056310,1,0
I0056311,1,0
I0056312,1,0
I0056313,1,0
I0056314,1,0
I0056315,1,0
I0056316,1,0
I0056317,1,0
I0056318,1,0
I0056319,1,0
I0056320,1,0
I0056321,1,0
I0056322,1,0
I0056323,1,0
I0056324,1,0
I0056325,1,0
I0056326,1,0
I0056327,1,0
I0056328,1,0
I0056329,1,0
I0056330,1,0
I0056331,1,0
I0056332,1,0
I0056333,1,0
I0056334,1,0
I0056335,1,0
I0056336,1,0
I0056337,1,0
I0056338,1,0
I0056339,1,0
I0056340,1,0
I0056341,1,0
I0056342,1,0
I0056343,1,0
I0056344,1,0
I0056345,1,0
I0056346,1,0
I0056347,1,0
I0056348,1,0
I0056349,1,0
I0056350,1,0
I0056351,1,0
I0056352,1,0
I0056353,1,0
I0056354,1,0
I0056355,1,0
I0056356,1,0
I0056357,1,0
I0056358,1,0
I0056359,1,0
I0056360,1,0
I0056361,1,0
I0056362,1,0
I0056363,1,0
I0056364,1,0
I0056365,1,0
I0056366,1,0
I0056367,1,0
I0056368,1,0
I0056369,1,0
I0056370,1,0
I0056371,1,0
I0056372,1,0
I0056373,1,0
I0056374,1,0
I0056375,1,0
I0056376,1,0
I0056377,1,0
I0056378,1,0
I0056379,1,0
I0056380,1,0
I0056381,1,0
I0056382,1,0
I0056383,1,0
I0056384,1,0
I0056385,1,0
I0056386,1,0
I0056387,1,0
I0056388,1,0
I0056389,1,0
I0056390,1,0
I0056391,1,0
I0056392,1,0
I0056393,1,0
I0056394,1,0
I0056395,1,0
I0056396,1,0
I0056397,1,0
I0056398,1,0
I0056399,1,0
I0056400,1,0
I0056401,1,0
I0056402,1,0
I0056403,1,0
I0056404,1,0
I0056405,1,0
I0056406,1,0
I0056407,1,0
I0056408,1,0
I0056409,1,0
I0056410,1,0
I0056411,1,0
I0056412,1,0
I0056413,1,0
I0056414,1,0
I0056415,1,0
I0056416,1,0
I0056417,1,0
I0056418,1,0
I0056419,1,0
I0056420,1,0
I0056421,1,0
I0056422,1,0
I0056423,1,0
I0056424,1,0
I0056425,1,0
I0056426,1,0
I0056427,1,0
I0056428,1,0
I0056429,1,0
I0056430,1,0
I0056431,1,0
I0056432,1,0
I0056433,1,0
I0056434,1,0
I0056435,1,0
I0056436,1,0
I0056437,1,0
I0056438,1,1
I0056439,1,0
I0056440,1,0
I0056441,1,0
I0056442,1,0
I0056443,1,0
I0056444,1,0
I0056445,1,1
I0056446,1,0
I0056447,1,0
I0056448,1,0
I0056449,1,0
I0056450,1,0
I0056451,1,0
I0056452,1,0
I0056453,1,0
I0056454,1,0
I0056455,1,0
I0056456,1,0
I0056457,1,0
I0056458,1,0
I0056459,1,0
I0056460,1,0
I0056461,1,0
I0056462,1,0
I0056463,1,0
I0056464,1,0
I0056465,1,0
I0056466,1,0
I0056467,1,1
I0056468,1,0
I0056469,1,0
I0056470,1,0
I0056471,1,0
I0056472,1,0
I0056473,1,0
I0056474,1,0
I0056475,1,0
I0056476,1,0
I0056477,1,0
I0056478,1,0
I0056479,1,0
I0056480,1,0
I0056481,1,0
I0056482,1,0
I0056483,1,0
I0056484,1,0
I0056485,1,0
I0056486,1,0
I0056487,1,0
I0056488,1,0
I0056489,1,0
I0056490,1,0
I0056491,1,0
I0056492,1,0
I0056493,1,0
I0056494,1,0
I0056495,1,0
I0056496,1,0
I0056497,1,0
I0056498,1,0
I0056499,1,0
I0056500,1,0
I0056501,1,0
I0056502,1,0
I0056503,1,1
I0056504,1,0
I0056505,1,0
I0056506,1,0
I0056507,1,0
I0056508,1,0
I0056509,1,0
I0056510,1,0
I0056511,1,0
I0056512,1,0
I0056513,1,0
I0056514,1,0
I0056515,1,0
I0056516,1,0
I0056517,1,0
I0056518,1,0
I0056519,1,0
I0056520,1,0
I0056521,1,0
I0056522,1,0
I0056523,1,0
I0056524,1,0
I0056525,1,1
I0056526,1,0
I0056527,1,0
I0056528,1,0
I0056529,1,0
I0056530,1,0
I0056531,1,0
I0056532,1,0
I0056533,1,0
I0056534,1,0
I0056535,1,0
I0056536,1,0
I0056537,1,0
I0056538,1,0
I0056539,1,0
I0056540,1,0
I0056541,1,0
I0056542,1,0
I0056543,1,0
I0056544,1,0
I0056545,1,0
I0056546,1,0
I0056547,1,0
I0056548,1,0
I0056549,1,1
I0056550,1,0
I0056551,1,0
I0056552,1,0
I0056553,1,0
I0056554,1,0
I0056555,1,0
I0056556,1,0
I0056557,1,0
I0056558,1,0
I0056559,1,0
I0056560,1,0
I0056561,1,1
I0056562,1,0
I0056563,1,0
I0056564,1,0
I0056565,1,0
I0056566,1,0
I0056567,1,1
I0056568,1,0
I0056569,1,0
I0056570,1,0
I0056571,1,0
I0056572,1,0
I0056573,1,0
I0056574,1,0
I0056575,1,0
I0056576,1,0
I0056577,1,0
I0056578,1,0
I0056579,1,1
I0056580,1,0
I0056581,1,0
I0056582,1,0
I0056583,1,0
I0056584,1,0
I0056585,1,0
I0056586,1,0
I0056587,1,0
I0056588,1,0
I0056589,1,0
I0056590,1,0
I0056591,1,0
I0056592,1,0
I0056593,1,0
I0056594,1,0
I0056595,1,0
I0056596,1,0
I0056597,1,0
I0056598,1,0
I0056599,1,0
I0056600,1,0
I0056601,1,0
I0056602,1,0
I0056603,1,0
I0056604,1,0
I0056605,1,0
I0056606,1,0
I0056607,1,1
I0056608,1,0
I0056609,1,0
I0056610,1,0
I0056611,1,0
I0056612,1,0
I0056613,1,0
I0056614,1,0
I0056615,1,0
I0056616,1,0
I0056617,1,0
I0056618,1,0
I0056619,1,0
I0056620,1,0
I0056621,1,0
I0056622,1,0
I0056623,1,0
I0056624,1,0
I0056625,1,0
I0056626,1,0
I0056627,1,0
I0056628,1,0
I0056629,1,0
I0056630,1,0
I0056631,1,0
I0056632,1,0
I0056633,1,0
I0056634,1,0
I0056635,1,0
I0056636,1,0
I0056637,1,0
I0056638,1,0
I0056639,1,0
I0056640,1,0
I0056641,1,1
I0056642,1,0
I0056643,1,0
I0056644,1,0
I0056645,1,0
I0056646,1,0
I0056647,1,0
I0056648,1,0
I0056649,1,0
I0056650,1,0
I0056651,1,0
I0056652,1,0
I0056653,1,0
I0056654,1,0
I0056655,1,0
I0056656,1,0
I0056657,1,0
I0056658,1,0
I0056659,1,0
I0056660,1,0
I0056661,1,0
I0056662,1,0
I0056663,1,0
I0056664,1,0
I0056665,1,0
I0056666,1,0
I0056667,1,0
I0056668,1,0
I0056669,1,0
I0056670,1,0
I0056671,1,0
I0056672,1,0
I0056673,1,0
I0056674,1,0
I0056675,1,0
I0056676,1,0
I0056677,1,0
I0056678,1,0
I0056679,1,0
I0056680,1,0
I0056681,1,0
I0056682,1,0
I0056683,1,0
I0056684,1,0
I0056685,1,0
I0056686,1,0
I0056687,1,0
I0056688,1,0
I0056689,1,0
I0056690,1,0
I0056691,1,0
I0056692,1,0
I0056693,1,1
I0056694,1,1
I0056695,1,0
I0056696,1,0
I0056697,1,0
I0056698,1,0
I0056699,1,0
I0056700,1,0
I0056701,1,0
