sku,manage_stock,is_in_stock
I0075305,1,0
I0075306,1,0
I0075307,1,0
I0075308,1,0
I0075309,1,0
I0075310,1,0
I0075311,1,0
I0075312,1,0
I0075313,1,0
I0075314,1,0
I0075315,1,0
I0075316,1,0
I0075317,1,0
I0075318,1,0
I0075319,1,0
I0075320,1,0
I0075321,1,0
I0075322,1,0
I0075323,1,0
I0075324,1,0
I0075325,1,0
I0075326,1,0
I0075327,1,0
I0075328,1,0
I0075329,1,0
I0075330,1,0
I0075331,1,0
I0075332,1,0
I0075333,1,0
I0075334,1,0
I0075335,1,0
I0075336,1,0
I0075337,1,0
I0075338,1,0
I0075339,1,0
I0075340,1,0
I0075341,1,0
I0075342,1,0
I0075343,1,0
I0075344,1,0
I0075345,1,0
I0075346,1,0
I0075347,1,1
I0075348,1,0
I0075349,1,0
I0075350,1,0
I0075351,1,0
I0075352,1,0
I0075353,1,0
I0075354,1,0
I0075355,1,0
I0075356,1,0
I0075357,1,0
I0075358,1,0
I0075359,1,0
I0075360,1,0
I0075361,1,0
I0075362,1,0
I0075363,1,0
I0075364,1,0
I0075365,1,0
I0075366,1,0
I0075367,1,0
I0075368,1,0
I0075369,1,0
I0075370,1,0
I0075371,1,0
I0075372,1,0
I0075373,1,0
I0075374,1,0
I0075375,1,0
I0075376,1,0
I0075377,1,0
I0075378,1,0
I0075379,1,0
I0075380,1,0
I0075381,1,0
I0075382,1,0
I0075383,1,0
I0075384,1,0
I0075385,1,0
I0075386,1,0
I0075387,1,0
I0075388,1,0
I0075389,1,0
I0075390,1,0
I0075391,1,0
I0075392,1,0
I0075393,1,0
I0075394,1,0
I0075395,1,0
I0075396,1,0
I0075397,1,0
I0075398,1,0
I0075399,1,0
I0075400,1,0
I0075401,1,0
I0075402,1,0
I0075403,1,0
I0075404,1,0
I0075405,1,0
I0075406,1,0
I0075407,1,0
I0075408,1,0
I0075409,1,0
I0075410,1,0
I0075411,1,0
I0075412,1,0
I0075413,1,0
I0075414,1,0
I0075415,1,0
I0075416,1,0
I0075417,1,0
I0075418,1,0
I0075419,1,0
I0075420,1,0
I0075421,1,0
I0075422,1,0
I0075423,1,0
I0075424,1,0
I0075425,1,0
I0075426,1,0
I0075427,1,0
I0075428,1,0
I0075429,1,0
I0075430,1,0
I0075431,1,0
I0075432,1,0
I0075433,1,0
I0075434,1,0
I0075435,1,0
I0075436,1,0
I0075437,1,0
I0075438,1,0
I0075439,1,0
I0075440,1,0
I0075441,1,0
I0075442,1,0
I0075443,1,0
I0075444,1,0
I0075445,1,0
I0075446,1,0
I0075447,1,0
I0075448,1,0
I0075449,1,0
I0075450,1,0
I0075451,1,0
I0075452,1,0
I0075453,1,0
I0075454,1,1
I0075455,1,0
I0075456,1,0
I0075457,1,0
I0075458,1,0
I0075459,1,0
I0075460,1,0
I0075461,1,0
I0075462,1,0
I0075463,1,0
I0075464,1,0
I0075465,1,0
I0075466,1,0
I0075467,1,0
I0075468,1,0
I0075469,1,0
I0075470,1,0
I0075471,1,0
I0075472,1,0
I0075473,1,0
I0075474,1,0
I0075475,1,0
I0075476,1,0
I0075477,1,0
I0075478,1,0
I0075479,1,0
I0075480,1,0
I0075481,1,0
I0075482,1,0
I0075483,1,0
I0075484,1,0
I0075485,1,0
I0075486,1,0
I0075487,1,0
I0075488,1,0
I0075489,1,0
I0075490,1,0
I0075491,1,0
I0075492,1,0
I0075493,1,0
I0075494,1,0
I0075495,1,0
I0075496,1,0
I0075497,1,0
I0075498,1,1
I0075499,1,1
I0075500,1,0
I0075501,1,1
I0075502,1,0
I0075503,1,0
I0075504,1,1
I0075505,1,0
I0075506,1,0
I0075507,1,0
I0075508,1,0
I0075509,1,0
I0075510,1,0
I0075511,1,0
I0075512,1,0
I0075513,1,0
I0075514,1,0
I0075515,1,0
I0075516,1,1
I0075517,1,0
I0075518,1,0
I0075519,1,0
I0075520,1,0
I0075521,1,0
I0075522,1,0
I0075523,1,0
I0075524,1,0
I0075525,1,0
I0075526,1,0
I0075527,1,0
I0075528,1,0
I0075529,1,0
I0075530,1,0
I0075531,1,0
I0075532,1,0
I0075533,1,0
I0075534,1,0
I0075535,1,0
I0075536,1,0
I0075537,1,0
I0075538,1,0
I0075539,1,0
I0075540,1,0
I0075541,1,0
I0075542,1,0
I0075543,1,1
I0075544,1,0
I0075545,1,0
I0075546,1,0
I0075547,1,0
I0075548,1,0
I0075549,1,0
I0075550,1,0
I0075551,1,0
I0075552,1,0
I0075553,1,1
I0075554,1,0
I0075555,1,0
I0075556,1,0
I0075557,1,0
I0075558,1,0
I0075559,1,0
I0075560,1,0
I0075561,1,0
I0075562,1,0
I0075563,1,0
I0075564,1,1
I0075565,1,0
I0075566,1,0
I0075567,1,0
I0075568,1,0
I0075569,1,0
I0075570,1,1
I0075571,1,0
I0075572,1,0
I0075573,1,0
I0075574,1,0
I0075575,1,0
I0075576,1,1
I0075577,1,0
I0075578,1,1
I0075579,1,1
I0075580,1,0
I0075581,1,0
I0075582,1,0
I0075583,1,0
I0075584,1,0
I0075585,1,0
I0075586,1,0
I0075587,1,0
I0075588,1,0
I0075589,1,0
I0075590,1,1
I0075591,1,0
I0075592,1,0
I0075593,1,0
I0075594,1,0
I0075595,1,0
I0075596,1,0
I0075597,1,0
I0075598,1,0
I0075599,1,0
I0075600,1,0
I0075601,1,0
I0075602,1,0
I0075603,1,0
I0075604,1,0
I0075605,1,0
I0075606,1,0
I0075607,1,0
I0075608,1,1
I0075609,1,0
I0075610,1,0
I0075611,1,0
I0075612,1,0
I0075613,1,0
I0075614,1,0
I0075615,1,0
I0075616,1,0
I0075617,1,0
I0075618,1,0
I0075619,1,0
I0075620,1,0
I0075621,1,1
I0075622,1,0
I0075623,1,0
I0075624,1,0
I0075625,1,0
I0075626,1,0
I0075627,1,0
I0075628,1,0
I0075629,1,0
I0075630,1,0
I0075631,1,0
I0075632,1,0
I0075633,1,0
I0075634,1,0
I0075635,1,0
I0075636,1,0
I0075637,1,1
I0075638,1,1
I0075639,1,0
I0075640,1,0
I0075641,1,0
I0075642,1,0
I0075643,1,0
I0075644,1,0
I0075645,1,0
I0075646,1,0
I0075647,1,0
I0075648,1,0
I0075649,1,0
I0075650,1,0
I0075651,1,0
I0075652,1,0
I0075653,1,0
I0075654,1,0
I0075655,1,0
I0075656,1,0
I0075657,1,0
I0075658,1,0
I0075659,1,0
I0075660,1,0
I0075661,1,1
I0075662,1,0
I0075663,1,0
I0075664,1,0
I0075665,1,0
I0075666,1,0
I0075667,1,0
I0075668,1,0
I0075669,1,0
I0075670,1,0
I0075671,1,0
I0075672,1,0
I0075673,1,0
I0075674,1,0
I0075675,1,0
I0075676,1,0
I0075677,1,0
I0075678,1,0
I0075679,1,0
I0075680,1,0
I0075681,1,1
I0075682,1,1
I0075683,1,0
I0075684,1,0
I0075685,1,1
I0075686,1,0
I0075687,1,1
I0075688,1,1
I0075689,1,0
I0075690,1,1
I0075691,1,1
I0075692,1,1
I0075693,1,0
I0075694,1,0
I0075695,1,1
I0075696,1,0
I0075697,1,1
I0075698,1,1
I0075699,1,0
I0075700,1,0
I0075701,1,0
I0075702,1,0
I0075703,1,0
I0075704,1,1
I0075705,1,0
I0075706,1,1
I0075707,1,1
I0075708,1,1
I0075709,1,1
I0075710,1,1
I0075711,1,0
I0075712,1,1
I0075713,1,1
I0075714,1,1
I0075715,1,1
I0075716,1,1
I0075717,1,1
I0075718,1,1
I0075719,1,1
I0075720,1,1
I0075721,1,1
I0075722,1,0
I0075723,1,1
I0075724,1,1
I0075725,1,1
I0075726,1,1
I0075727,1,0
I0075728,1,1
I0075729,1,1
I0075730,1,1
I0075731,1,1
I0075732,1,1
I0075733,1,1
I0075734,1,1
I0075735,1,1
I0075736,1,1
I0075737,1,1
I0075738,1,1
I0075739,1,1
I0075740,1,1
I0075741,1,1
I0075742,1,1
I0075743,1,1
I0075744,1,1
I0075745,1,1
I0075746,1,1
I0075747,1,1
I0075748,1,0
I0075749,1,1
I0075750,1,1
I0075751,1,1
I0075752,1,1
I0075753,1,1
I0075754,1,1
I0075755,1,1
I0075756,1,1
I0075757,1,0
I0075758,1,1
I0075759,1,0
I0075760,1,0
I0075761,1,1
I0075762,1,1
I0075763,1,0
I0075764,1,0
I0075765,1,1
I0075766,1,1
I0075767,1,1
I0075768,1,1
I0075769,1,1
I0075774,1,1
I0075775,1,1
I0075776,1,1
I0075777,1,1
I0075778,1,1
I0075779,1,0
I0075780,1,1
I0075781,1,1
I0075782,1,1
I0075783,1,0
I0075784,1,0
I0075785,1,0
I0075786,1,0
I0075787,1,0
I0075788,1,0
I0075789,1,0
I0075790,1,0
I0075791,1,0
I0075792,1,0
I0075793,1,0
I0075794,1,0
I0075795,1,0
I0075796,1,0
I0075797,1,0
I0075798,1,0
I0075799,1,0
I0075800,1,0
I0075801,1,0
I0075802,1,0
I0075803,1,0
I0075804,1,0
I0075805,1,0
I0075806,1,0
I0075807,1,0
I0075808,1,0
I0075809,1,0
I0075810,1,0
I0075811,1,0
I0075812,1,0
I0075813,1,0
I0075814,1,0
I0075815,1,0
I0075816,1,0
I0075817,1,0
I0075818,1,0
I0075819,1,0
I0075820,1,0
I0075821,1,0
I0075822,1,0
I0075823,1,0
I0075824,1,0
I0075825,1,0
I0075826,1,0
I0075827,1,0
I0075828,1,0
I0075829,1,0
I0075830,1,0
I0075831,1,0
I0075832,1,0
I0075833,1,0
I0075834,1,0
I0075835,1,0
I0075836,1,0
I0075837,1,0
I0075838,1,0
I0075839,1,0
I0075840,1,0
I0075841,1,0
I0075842,1,0
I0075843,1,0
I0075844,1,0
I0075845,1,0
I0075846,1,0
I0075847,1,0
I0075848,1,0
I0075849,1,0
I0075850,1,0
I0075851,1,0
I0075852,1,0
I0075853,1,0
I0075854,1,0
I0075855,1,0
I0075856,1,0
I0075857,1,0
I0075858,1,0
I0075859,1,0
I0075860,1,0
I0075861,1,0
I0075862,1,0
I0075863,1,0
I0075864,1,0
I0075865,1,0
I0075866,1,0
I0075867,1,0
I0075868,1,0
I0075869,1,0
I0075870,1,0
I0075871,1,0
I0075872,1,0
I0075873,1,0
I0075874,1,0
I0075875,1,0
I0075876,1,0
I0075877,1,0
I0075878,1,0
I0075879,1,0
I0075880,1,0
I0075881,1,0
I0075882,1,0
I0075883,1,0
I0075884,1,0
I0075885,1,0
I0075886,1,0
I0075887,1,0
I0075888,1,0
I0075889,1,0
I0075890,1,0
I0075891,1,1
I0075892,1,0
I0075893,1,0
I0075894,1,0
I0075895,1,0
I0075896,1,0
I0075897,1,0
I0075898,1,0
I0075899,1,0
I0075900,1,1
I0075901,1,0
I0075902,1,1
I0075903,1,1
I0075904,1,1
I0075905,1,1
I0075906,1,0
I0075907,1,0
I0075908,1,1
I0075909,1,1
I0075910,1,0
I0075911,1,1
I0075912,1,1
I0075913,1,1
I0075914,1,1
I0075915,1,1
I0075916,1,1
I0075917,1,1
I0075918,1,1
I0075919,1,1
I0075920,1,1
I0075921,1,1
I0075922,1,1
I0075923,1,0
I0075924,1,1
I0075925,1,1
I0075926,1,1
I0075927,1,1
I0075928,1,1
I0075929,1,1
I0075930,1,1
I0075931,1,1
I0075932,1,0
I0075933,1,1
I0075934,1,1
I0075935,1,0
I0075936,1,1
I0075937,1,1
I0075938,1,1
I0075939,1,1
I0075940,1,1
I0075941,1,1
I0075942,1,1
I0075943,1,0
I0075944,1,1
I0075945,1,0
I0075946,1,0
I0075947,1,1
I0075948,1,1
I0075949,1,1
I0075950,1,1
I0075951,1,1
I0075952,1,1
I0075953,1,1
I0075954,1,1
I0075955,1,1
I0075956,1,1
I0075957,1,1
I0075958,1,1
I0075959,1,1
I0075960,1,1
I0075961,1,1
I0075962,1,1
I0075963,1,1
I0075964,1,1
I0075965,1,1
I0075966,1,1
I0075967,1,1
I0075968,1,1
I0075969,1,1
I0075970,1,1
I0075971,1,1
I0075972,1,1
I0075973,1,1
I0075974,1,1
I0075975,1,0
I0075976,1,1
I0075977,1,1
I0075978,1,1
I0075979,1,1
I0075980,1,1
I0075981,1,1
I0075982,1,0
I0075983,1,0
I0075984,1,0
I0075985,1,0
I0075986,1,0
I0075987,1,0
I0075988,1,0
I0075989,1,0
I0075990,1,0
I0075991,1,0
I0075992,1,0
I0075993,1,0
I0075994,1,0
I0075995,1,0
I0075996,1,0
I0075997,1,0
I0075998,1,0
I0075999,1,0
I0076000,1,0
I0076001,1,0
I0076002,1,0
I0076003,1,0
I0076004,1,1
I0076005,1,0
I0076006,1,0
I0076007,1,0
I0076008,1,0
I0076009,1,0
I0076010,1,0
I0076011,1,0
I0076012,1,0
I0076013,1,0
I0076014,1,0
I0076015,1,0
I0076016,1,0
I0076017,1,0
I0076018,1,0
I0076019,1,0
I0076020,1,0
I0076021,1,0
I0076022,1,0
I0076023,1,0
I0076024,1,0
I0076025,1,0
I0076026,1,0
I0076027,1,0
I0076028,1,0
I0076029,1,0
I0076030,1,0
I0076031,1,1
I0076032,1,1
I0076033,1,0
I0076034,1,0
I0076035,1,0
I0076036,1,1
I0076037,1,0
I0076038,1,0
I0076039,1,0
I0076040,1,0
I0076041,1,0
I0076042,1,0
I0076043,1,0
I0076044,1,0
I0076045,1,0
I0076046,1,0
I0076047,1,0
I0076048,1,0
I0076049,1,0
I0076050,1,0
I0076051,1,0
I0076052,1,1
I0076053,1,0
I0076054,1,0
I0076055,1,1
I0076056,1,1
I0076057,1,0
I0076058,1,1
I0076059,1,1
I0076060,1,1
I0076061,1,1
I0076062,1,0
I0076063,1,1
I0076064,1,1
I0076065,1,1
I0076066,1,1
I0076067,1,1
I0076068,1,1
I0076069,1,1
I0076070,1,0
I0076071,1,1
I0076072,1,1
I0076073,1,1
I0076074,1,1
I0076075,1,1
I0076076,1,1
I0076077,1,1
I0076078,1,1
I0076079,1,1
I0076080,1,1
I0076081,1,1
I0076082,1,1
I0076085,1,1
I0076086,1,0
I0076087,1,0
I0076088,1,0
I0076089,1,0
I0076090,1,0
I0076091,1,0
I0076092,1,0
I0076093,1,0
I0076094,1,0
I0076095,1,0
I0076096,1,0
I0076097,1,0
I0076098,1,0
I0076099,1,0
I0076100,1,0
I0076101,1,0
I0076102,1,0
I0076103,1,0
I0076104,1,0
I0076105,1,0
I0076106,1,0
I0076107,1,0
I0076108,1,0
I0076109,1,0
I0076110,1,0
I0076111,1,0
I0076112,1,0
I0076113,1,0
I0076114,1,0
I0076115,1,0
I0076116,1,0
I0076117,1,0
I0076118,1,0
I0076119,1,0
I0076120,1,0
I0076121,1,0
I0076122,1,0
I0076123,1,0
I0076124,1,0
I0076125,1,0
I0076126,1,0
I0076127,1,0
I0076128,1,0
I0076129,1,0
I0076130,1,0
I0076131,1,0
I0076132,1,0
I0076133,1,0
I0076134,1,0
I0076135,1,0
I0076136,1,0
I0076137,1,0
I0076138,1,1
I0076139,1,0
I0076140,1,0
I0076141,1,0
I0076142,1,0
I0076143,1,0
I0076144,1,0
I0076145,1,0
I0076146,1,0
I0076147,1,0
I0076148,1,0
I0076149,1,0
I0076150,1,0
I0076151,1,0
I0076152,1,0
I0076153,1,0
I0076154,1,0
I0076155,1,0
I0076156,1,0
I0076157,1,0
I0076158,1,0
I0076159,1,0
I0076160,1,0
I0076161,1,0
I0076162,1,0
I0076163,1,0
I0076164,1,0
I0076165,1,0
I0076166,1,0
I0076167,1,0
I0076168,1,0
I0076169,1,0
I0076170,1,0
I0076171,1,0
I0076172,1,1
I0076173,1,1
I0076174,1,1
I0076175,1,1
I0076176,1,1
I0076177,1,0
I0076178,1,0
I0076179,1,0
I0076180,1,0
I0076181,1,0
I0076182,1,0
I0076183,1,0
I0076184,1,0
I0076185,1,0
I0076186,1,0
I0076187,1,0
I0076188,1,0
I0076189,1,0
I0076190,1,0
I0076191,1,0
I0076192,1,0
I0076193,1,0
I0076194,1,0
I0076195,1,0
I0076196,1,0
I0076197,1,0
I0076198,1,0
I0076199,1,0
I0076200,1,0
I0076201,1,0
I0076202,1,0
I0076203,1,0
I0076204,1,0
I0076205,1,0
I0076206,1,0
I0076207,1,0
I0076208,1,0
I0076209,1,0
I0076210,1,0
I0076211,1,0
I0076212,1,0
I0076213,1,0
I0076214,1,0
I0076215,1,0
I0076216,1,0
I0076217,1,0
I0076218,1,0
I0076219,1,1
I0076220,1,1
I0076221,1,1
I0076222,1,1
I0076223,1,1
I0076224,1,1
I0076225,1,1
I0076226,1,1
I0076227,1,1
I0076228,1,1
I0076229,1,1
I0076230,1,0
I0076231,1,0
I0076232,1,0
I0076233,1,0
I0076234,1,0
I0076235,1,0
I0076236,1,0
I0076237,1,0
I0076238,1,0
I0076239,1,0
I0076240,1,0
I0076241,1,0
I0076242,1,0
I0076243,1,0
I0076244,1,0
I0076245,1,0
I0076246,1,0
I0076247,1,0
I0076248,1,0
I0076249,1,0
I0076250,1,0
I0076251,1,0
I0076252,1,0
I0076253,1,0
I0076254,1,0
I0076255,1,0
I0076256,1,0
I0076257,1,0
I0076258,1,0
I0076259,1,0
I0076260,1,0
I0076261,1,0
I0076262,1,0
I0076263,1,0
I0076264,1,0
I0076265,1,0
I0076266,1,0
I0076267,1,0
I0076268,1,0
I0076269,1,0
I0076270,1,0
I0076271,1,0
I0076272,1,0
I0076273,1,0
I0076274,1,0
I0076275,1,0
I0076276,1,0
I0076277,1,0
I0076278,1,0
I0076279,1,0
I0076280,1,0
I0076281,1,0
I0076282,1,0
I0076283,1,0
I0076284,1,0
I0076285,1,0
I0076286,1,0
I0076287,1,0
I0076288,1,0
I0076289,1,0
I0076290,1,0
I0076291,1,0
I0076292,1,0
I0076293,1,0
I0076294,1,0
I0076295,1,0
I0076296,1,0
I0076297,1,0
I0076298,1,0
I0076299,1,0
I0076300,1,0
I0076301,1,0
I0076302,1,0
I0076303,1,0
I0076304,1,0
I0076305,1,0
I0076306,1,0
I0076307,1,0
I0076308,1,0
I0076309,1,0
I0076310,1,0
I0076311,1,0
I0076312,1,0
I0076313,1,0
I0076314,1,0
I0076315,1,0
I0076316,1,0
I0076317,1,1
I0076318,1,0
I0076319,1,0
I0076320,1,0
I0076321,1,0
I0076322,1,0
I0076323,1,0
I0076324,1,0
I0076325,1,0
I0076326,1,0
I0076327,1,0
I0076328,1,0
I0076329,1,0
I0076330,1,0
I0076331,1,0
I0076332,1,0
I0076333,1,0
I0076334,1,0
I0076335,1,0
I0076336,1,0
I0076337,1,0
I0076338,1,0
I0076339,1,0
I0076340,1,0
I0076341,1,0
I0076342,1,0
I0076343,1,0
I0076344,1,0
I0076345,1,0
I0076346,1,0
I0076347,1,0
I0076348,1,0
I0076349,1,0
I0076350,1,0
I0076351,1,0
I0076352,1,0
I0076353,1,0
I0076354,1,0
I0076355,1,0
I0076356,1,0
I0076357,1,0
I0076358,1,0
I0076359,1,0
I0076360,1,0
I0076361,1,0
I0076362,1,0
I0076363,1,0
I0076364,1,0
I0076365,1,0
I0076366,1,0
I0076367,1,0
I0076368,1,0
I0076369,1,0
I0076370,1,0
I0076371,1,0
I0076372,1,0
I0076373,1,0
I0076374,1,0
I0076375,1,0
I0076376,1,0
I0076377,1,0
I0076378,1,0
I0076379,1,0
I0076380,1,0
I0076381,1,0
I0076382,1,0
I0076383,1,0
I0076384,1,0
I0076385,1,0
I0076386,1,0
I0076387,1,0
I0076388,1,0
I0076389,1,0
I0076390,1,0
I0076391,1,0
I0076392,1,0
I0076393,1,0
I0076394,1,0
I0076395,1,0
I0076396,1,0
I0076397,1,0
I0076398,1,0
I0076399,1,0
I0076401,1,0
I0076402,1,0
I0076403,1,0
I0076404,1,0
I0076405,1,0
I0076406,1,0
I0076407,1,0
I0076408,1,0
I0076409,1,0
I0076410,1,0
I0076411,1,0
I0076412,1,0
I0076413,1,0
I0076414,1,0
I0076415,1,0
I0076416,1,0
I0076417,1,0
I0076418,1,0
I0076419,1,0
I0076420,1,0
I0076421,1,0
I0076422,1,0
I0076423,1,0
I0076424,1,0
I0076425,1,0
I0076426,1,0
I0076427,1,0
I0076428,1,0
I0076429,1,0
I0076430,1,0
I0076431,1,0
I0076432,1,0
I0076433,1,0
I0076434,1,0
I0076435,1,0
I0076436,1,0
I0076437,1,0
I0076438,1,0
I0076439,1,0
I0076440,1,0
I0076441,1,0
I0076442,1,0
I0076443,1,0
I0076444,1,0
I0076445,1,0
I0076446,1,0
I0076447,1,0
I0076448,1,0
I0076449,1,0
I0076450,1,0
I0076451,1,0
I0076452,1,0
I0076453,1,0
I0076454,1,0
I0076455,1,0
I0076456,1,0
I0076457,1,0
I0076458,1,0
I0076459,1,0
I0076460,1,0
I0076461,1,0
I0076462,1,0
I0076463,1,0
I0076464,1,0
I0076465,1,0
I0076466,1,0
I0076467,1,0
I0076468,1,0
I0076469,1,0
I0076470,1,0
I0076471,1,0
I0076472,1,0
I0076473,1,0
I0076474,1,0
I0076475,1,0
I0076476,1,0
I0076477,1,0
I0076478,1,0
I0076479,1,0
I0076480,1,0
I0076481,1,0
I0076482,1,0
I0076483,1,0
I0076484,1,0
I0076485,1,0
I0076486,1,0
I0076487,1,0
I0076488,1,0
I0076489,1,0
I0076490,1,0
I0076491,1,0
I0076492,1,0
I0076493,1,0
I0076494,1,0
I0076495,1,0
I0076496,1,0
I0076497,1,0
I0076498,1,0
I0076499,1,0
I0076500,1,0
I0076501,1,0
I0076502,1,0
I0076503,1,0
I0076504,1,0
I0076505,1,0
I0076506,1,0
I0076507,1,0
I0076508,1,0
I0076509,1,0
I0076510,1,0
I0076511,1,0
I0076512,1,0
I0076513,1,0
I0076514,1,0
I0076515,1,0
I0076516,1,0
I0076517,1,0
I0076518,1,0
I0076519,1,0
I0076520,1,0
I0076521,1,0
I0076522,1,0
I0076523,1,0
I0076524,1,0
I0076525,1,0
I0076526,1,0
I0076527,1,0
I0076528,1,0
I0076529,1,0
I0076530,1,0
I0076531,1,0
I0076532,1,0
I0076533,1,0
I0076534,1,0
I0076535,1,0
I0076536,1,0
I0076537,1,0
I0076538,1,0
I0076539,1,0
I0076540,1,0
I0076541,1,0
I0076542,1,0
I0076543,1,0
I0076544,1,0
I0076545,1,0
I0076546,1,0
I0076547,1,0
I0076548,1,0
I0076549,1,0
I0076550,1,0
I0076551,1,0
I0076552,1,0
I0076553,1,0
I0076554,1,0
I0076555,1,0
I0076556,1,0
I0076557,1,0
I0076558,1,0
I0076559,1,0
I0076560,1,0
I0076561,1,0
I0076562,1,0
I0076563,1,0
I0076564,1,0
I0076565,1,0
I0076566,1,0
I0076567,1,0
I0076568,1,0
I0076569,1,0
I0076570,1,0
I0076571,1,0
I0076572,1,0
I0076573,1,0
I0076574,1,0
I0076575,1,0
I0076576,1,0
I0076577,1,0
I0076578,1,0
I0076579,1,0
I0076580,1,0
I0076581,1,0
I0076582,1,0
I0076583,1,0
I0076584,1,0
I0076585,1,0
I0076586,1,0
I0076587,1,0
I0076588,1,0
I0076589,1,0
I0076590,1,0
I0076591,1,0
I0076592,1,0
I0076593,1,0
I0076594,1,0
I0076595,1,0
I0076596,1,0
I0076597,1,0
I0076598,1,0
I0076599,1,0
I0076600,1,0
I0076601,1,0
I0076602,1,0
I0076603,1,0
I0076604,1,0
I0076605,1,0
I0076606,1,0
I0076607,1,0
I0076608,1,0
I0076609,1,0
I0076610,1,0
I0076611,1,0
I0076612,1,0
I0076613,1,0
I0076614,1,0
I0076615,1,0
I0076616,1,0
I0076617,1,0
I0076618,1,0
I0076619,1,0
I0076620,1,0
I0076621,1,0
I0076622,1,0
I0076623,1,0
I0076624,1,0
I0076625,1,0
I0076626,1,0
I0076627,1,0
I0076628,1,0
I0076629,1,0
I0076630,1,0
I0076631,1,0
I0076632,1,0
I0076633,1,0
I0076634,1,0
I0076635,1,0
I0076636,1,0
I0076637,1,0
I0076638,1,0
I0076639,1,0
I0076640,1,0
I0076641,1,0
I0076642,1,0
I0076643,1,0
I0076644,1,0
I0076645,1,0
I0076646,1,0
I0076647,1,0
I0076648,1,0
I0076649,1,0
I0076650,1,0
I0076651,1,0
I0076652,1,0
I0076653,1,0
I0076654,1,0
I0076655,1,0
I0076656,1,0
I0076657,1,0
I0076658,1,0
I0076659,1,0
I0076660,1,0
I0076661,1,0
I0076662,1,0
I0076663,1,0
I0076664,1,0
I0076665,1,0
I0076666,1,0
I0076667,1,0
I0076668,1,0
I0076669,1,0
I0076670,1,0
I0076671,1,0
I0076672,1,0
I0076673,1,0
I0076674,1,0
I0076675,1,0
I0076676,1,0
I0076677,1,0
I0076678,1,0
I0076679,1,0
I0076680,1,0
I0076681,1,0
I0076682,1,0
I0076683,1,0
I0076684,1,0
I0076685,1,0
I0076686,1,0
I0076687,1,0
I0076688,1,0
I0076689,1,0
I0076690,1,0
I0076691,1,0
I0076692,1,0
I0076693,1,0
I0076694,1,0
I0076695,1,0
I0076696,1,0
I0076697,1,0
I0076698,1,0
I0076699,1,0
I0076700,1,0
I0076701,1,0
I0076702,1,0
I0076703,1,0
I0076704,1,0
I0076705,1,0
I0076706,1,0
I0076707,1,0
I0076708,1,0
