sku,qty,is_in_stock,price
I0017094,3,1,28.98
I0017095,7,1,28.98
I0017096,0,0,31.74
I0017097,0,0,31.74
I0017098,4,1,28.98
I0017099,0,0,17.94
I0017100,2,1,17.94
I0017101,19,1,17.94
I0017102,0,0,40.02
I0017103,0,0,40.02
I0017104,0,0,40.02
I0017105,0,0,40.02
I0017106,0,0,44.16
I0017107,0,0,40.02
I0017108,0,0,40.02
I0017109,0,0,40.02
I0017110,0,0,23.46
I0017111,0,0,23.46
I0017112,0,0,23.46
I0017113,1,1,23.46
I0017114,0,0,23.46
I0017115,1,1,23.46
I0017116,2,1,23.46
I0017117,1,1,23.46
I0017118,1,1,23.46
I0017119,0,0,23.46
I0017120,1,1,23.46
I0017121,0,0,23.46
I0017122,0,0,23.46
I0017123,1,1,23.46
I0017124,0,0,24.78
I0017125,2,1,23.46
I0017126,1,1,23.46
I0017127,2,1,23.46
I0017128,0,0,23.46
I0017129,0,0,24.78
I0017130,1,1,23.46
I0017131,0,0,23.46
I0017132,0,0,23.46
I0017133,0,0,23.46
I0017134,0,0,23.46
I0017135,1,1,23.46
I0017136,0,0,23.46
I0017137,0,0,23.46
I0017138,1,1,23.46
I0017139,1,1,23.46
I0017140,2,1,23.46
I0017141,0,0,23.46
I0017142,2,1,23.46
I0017143,2,1,23.46
I0017144,0,0,24.78
I0017145,1,1,23.46
I0017146,2,1,23.46
I0017147,1,1,24.78
I0017148,3,1,23.46
I0017149,0,0,23.46
I0017150,0,0,23.46
I0017151,2,1,23.46
I0017152,0,0,23.46
I0017153,0,0,23.46
I0017154,1,1,23.46
I0017155,2,1,23.46
I0017156,0,0,23.46
I0017157,1,1,23.46
I0017158,1,1,23.46
I0017159,1,1,23.46
I0017160,1,1,23.46
I0017161,1,1,23.46
I0017162,1,1,23.46
I0017163,0,0,9.66
I0017164,0,0,9.66
I0017165,0,0,26.22
I0017166,1,1,26.22
I0017167,0,0,26.22
I0017168,1,1,9.59
I0017169,13,1,22.77
I0017170,3,1,19.73
I0017171,4,1,24.15
I0017172,10,1,22.77
I0017173,0,0,30.36
I0017174,2,1,30.36
I0017175,0,0,30.36
I0017176,3,1,27.6
I0017177,2,1,30.36
I0017178,5,1,27.6
I0017179,10,1,33.12
I0017180,4,1,6.9
I0017181,1,1,82.8
I0017182,0,0,64.86
I0017183,0,0,48.3
I0017184,0,0,34.5
I0017185,0,0,34.5
I0017186,2,1,34.5
I0017187,0,0,34.5
I0017188,0,0,34.5
I0017189,0,0,34.5
I0017190,0,0,34.5
I0017191,0,0,62.1
I0017192,0,0,62.1
I0017193,0,0,62.1
I0017194,2,1,34.5
I0017195,5,1,27.6
I0017196,7,1,37.26
I0017197,7,1,37.26
I0017198,13,1,37.26
I0017199,0,0,30.36
I0017200,0,0,30.36
I0017201,12,1,46.92
I0017202,19,1,46.92
I0017203,0,0,46.92
I0017204,0,0,46.92
I0017205,1,1,46.92
I0017206,0,0,46.92
I0017207,4,1,40.71
I0017208,0,0,46.92
I0017209,4,1,40.71
I0017210,2,1,46.92
I0017211,0,0,46.92
I0017212,6,1,40.71
I0017213,0,0,46.92
I0017214,1,1,40.71
I0017215,2,1,46.92
I0017216,0,0,40.71
I0017217,1,1,40.71
I0017218,1,1,40.71
I0017219,1,1,40.71
I0017220,2,1,46.92
I0017221,1,1,46.92
I0017222,9,1,40.71
I0017223,1,1,62.1
I0017224,0,0,62.1
I0017225,0,0,62.1
I0017226,0,0,62.1
I0017227,0,0,62.1
I0017228,0,0,62.1
I0017229,1,1,62.1
I0017230,0,0,62.1
I0017231,1,1,62.1
I0017232,2,1,62.1
I0017233,1,1,62.1
I0017234,0,0,62.1
I0017235,0,0,53.82
I0017236,0,0,53.82
I0017237,0,0,53.82
I0017238,0,0,53.82
I0017239,1,1,53.82
I0017240,0,0,53.82
I0017241,0,0,35.88
I0017242,4,1,33.12
I0017243,4,1,27.6
I0017244,4,1,27.6
I0017245,2,1,117.3
I0017246,4,1,117.3
I0017247,4,1,117.3
I0017248,4,1,117.3
I0017249,16,1,6.1
I0017250,9,1,4.79
I0017251,230,1,6.56
I0017252,2,1,11.14
I0017253,3,1,6.1
I0017254,4,1,51.06
I0017255,0,0,84.18
I0017256,0,0,84.18
I0017257,0,0,84.18
I0017258,0,0,84.18
I0017259,0,0,84.18
I0017260,0,0,15.18
I0017261,3,1,23.46
I0017262,2,1,8.93
I0017263,0,0,13.11
I0017264,1,1,13.11
I0017265,11,1,10.01
I0017266,0,0,13.11
I0017267,0,0,8.93
I0017268,0,0,20.7
I0017269,0,0,18.63
I0017270,0,0,22.77
I0017271,2,1,3.45
I0017272,2,1,5.18
I0017273,21,1,23.46
I0017274,24,1,23.46
I0017275,0,0,23.46
I0017276,0,0,22.77
I0017277,33,1,23.46
I0017278,1,1,22.77
I0017279,2,1,2.76
I0017280,16,1,7.94
I0017281,7,1,15.18
I0017282,7,1,8.28
I0017283,3,1,9.32
I0017284,0,0,10.35
I0017285,0,0,10.35
I0017286,5,1,11.04
I0017287,14,1,8.28
I0017288,5,1,7.59
I0017289,15,1,13.8
I0017290,4,1,13.8
I0017291,3,1,13.11
I0017292,4,1,13.8
I0017293,26,1,13.8
I0017294,21,1,13.8
I0017295,13,1,10.35
I0017296,16,1,13.8
I0017297,33,1,10.35
I0017298,0,0,20.7
I0017299,3,1,18.63
I0017300,2,1,18.63
I0017301,4,1,19.32
I0017302,0,0,19.32
I0017303,4,1,19.32
I0017304,30,1,15.18
I0017305,5,1,20.7
I0017306,1,1,28.98
I0017307,35,1,28.98
I0017308,23,1,35.88
I0017309,28,1,35.88
I0017310,0,0,27.6
I0017311,0,0,21.39
I0017312,32,1,21.39
I0017313,17,1,21.39
I0017314,68,1,21.39
I0017315,24,1,21.39
I0017316,4,1,21.39
I0017317,30,1,21.39
I0017318,20,1,21.39
I0017319,30,1,21.39
I0017320,0,0,21.39
I0017321,21,1,21.39
I0017322,38,1,21.39
I0017323,41,1,21.39
I0017324,26,1,21.39
I0017325,2,1,22.08
I0017326,0,0,22.08
I0017327,0,0,22.08
I0017328,3,1,41.4
I0017329,0,0,44.16
I0017330,1,1,41.4
I0017331,3,1,41.4
I0017332,0,0,39.33
I0017333,6,1,42.78
I0017334,0,0,44.16
I0017335,0,0,40.02
I0017336,0,0,39.33
I0017337,41,1,44.16
I0017338,3,1,44.16
I0017339,17,1,44.16
I0017340,6,1,44.16
I0017341,1,1,44.16
I0017342,19,1,44.16
I0017343,0,0,41.4
I0017344,0,0,39.33
I0017345,0,0,39.33
I0017346,11,1,44.16
I0017347,22,1,44.16
I0017348,0,0,44.16
I0017349,0,0,39.33
I0017350,23,1,15.18
I0017351,33,1,15.18
I0017352,47,1,15.18
I0017353,0,0,27.6
I0017354,18,1,27.6
I0017355,12,1,33.12
I0017356,0,0,26.57
I0017357,4,1,27.6
I0017358,3,1,42.78
I0017359,0,0,5.52
I0017360,164,1,4.83
I0017361,41,1,4.83
I0017362,41,1,4.83
I0017363,44,1,4.83
I0017364,52,1,5.18
I0017365,98,1,5.52
I0017366,11,1,23.46
I0017367,31,1,2.42
I0017368,0,0,2.07
I0017369,0,0,2.07
I0017370,0,0,2.07
I0017371,0,0,2.07
I0017372,0,0,2.07
I0017373,0,0,2.07
I0017374,0,0,2.07
I0017375,0,0,2.07
I0017376,0,0,2.07
I0017377,0,0,2.07
I0017378,0,0,2.07
I0017379,0,0,28.08
I0017380,0,0,30.36
I0017381,0,0,33.12
I0017382,0,0,33.12
I0017383,0,0,33.12
I0017384,0,0,33.12
I0017385,0,0,33.12
I0017386,4239,1,30.36
I0017387,2,1,52.44
I0017388,2,1,46.92
I0017389,22,1,46.92
I0017390,3,1,52.44
I0017391,6,1,7.59
I0017392,0,0,62.1
I0017393,0,0,27.6
I0017394,0,0,7.94
I0017395,10,1,30.36
I0017396,0,0,28.98
I0017397,1,1,23.46
I0017398,11,1,15.87
I0017399,19,1,15.87
I0017400,20,1,15.87
I0017401,0,0,276
I0017402,0,0,69
I0017403,2,1,31.74
I0017404,0,0,8.45
I0017405,0,0,5.7
I0017406,0,0,8.45
I0017407,2,1,8.45
I0017408,3,1,8.64
I0017409,2,1,8.64
I0017410,1,1,8.64
I0017411,23,1,6.42
I0017412,2,1,8.18
I0017413,0,0,9.15
I0017414,3,1,9.15
I0017415,3,1,9.15
I0017416,20,1,9.32
I0017417,14,1,9.32
I0017418,0,0,9.15
I0017419,23,1,9.32
I0017420,0,0,9.15
I0017421,4,1,9.15
I0017422,0,0,26.22
I0017423,201,1,27.6
I0017424,70,1,3.8
I0017425,30,1,4.97
I0017426,0,0,7.26
I0017427,299,1,4.97
I0017428,223,1,4.97
I0017429,256,1,7.59
I0017430,0,0,6.21
I0017431,0,0,21.39
I0017432,0,0,3.04
I0017433,0,0,3.04
I0017434,0,0,3.04
I0017435,0,0,3.04
I0017436,0,0,3.04
I0017437,0,0,3.04
I0017438,0,0,3.04
I0017439,0,0,3.04
I0017440,0,0,1.93
I0017441,0,0,1.93
I0017442,1,1,10.06
I0017443,0,0,10.06
I0017444,2,1,10.06
I0017445,0,0,7.07
I0017446,2,1,7.07
I0017447,0,0,7.07
I0017448,1,1,3.78
I0017449,0,0,26.91
I0017450,0,0,26.91
I0017451,0,0,7.59
I0017452,0,0,7.94
I0017453,0,0,8.63
I0017454,25,1,17.94
I0017455,0,0,4.91
I0017456,3,1,17.54
I0017457,0,0,17.54
I0017458,0,0,17.54
I0017459,23,1,17.54
I0017460,26,1,17.54
I0017461,23,1,19.28
I0017462,3,1,8
I0017463,3,1,8
I0017464,3,1,8
I0017465,3,1,8
I0017466,3,1,8
I0017467,3,1,8
I0017468,3,1,8
I0017469,0,0,8
I0017470,3,1,1.38
I0017471,1,1,2.76
I0017472,19,1,30.36
I0017473,41,1,3.8
I0017474,65,1,3.8
I0017475,31,1,3.34
I0017476,41,1,3.8
I0017477,108,1,3.8
I0017478,18,1,3.8
I0017479,29,1,3.8
I0017480,59,1,3.8
I0017481,3,1,3.8
I0017482,47,1,3.8
I0017483,47,1,3.34
I0017484,62,1,3.8
I0017485,59,1,3.8
I0017486,62,1,3.34
I0017487,52,1,3.8
I0017488,15,1,3.34
I0017489,25,1,3.8
I0017490,0,0,4.91
I0017491,1,1,19.32
I0017492,-29,0,30.36
I0017493,4,1,30.36
I0017494,49,1,30.36
I0017495,0,0,30.36
I0017496,10,1,34.5
I0017497,77,1,30.36
I0017498,77,1,30.36
I0017499,44,1,30.36
I0017500,0,0,31.74
I0017501,0,0,11.04
I0017502,2,1,2.07
I0017503,0,0,1.66
I0017504,1,1,22.08
I0017505,2,1,8.28
I0017506,3,1,23.46
I0017507,34,1,24.84
I0017508,39,1,24.84
I0017509,41,1,24.84
I0017510,0,0,23.46
I0017511,3,1,26.22
I0017512,1,1,27.6
I0017513,3,1,26.22
I0017514,0,0,12.42
I0017515,0,0,8.28
I0017516,0,0,19.32
I0017517,0,0,20.7
I0017518,3,1,20.7
I0017519,2,1,20.7
I0017520,0,0,19.32
I0017521,32,1,20.7
I0017522,0,0,20.7
I0017523,1,1,20.7
I0017524,11,1,25.53
I0017525,1,1,24.84
I0017526,0,0,26.22
I0017527,19,1,26.22
I0017528,21,1,26.22
I0017529,0,0,25.53
I0017530,36,1,26.22
I0017531,36,1,26.22
I0017532,20,1,26.22
I0017533,36,1,26.22
I0017534,0,0,25.53
I0017535,18,1,26.22
I0017536,4,1,26.22
I0017537,2,1,25.53
I0017538,0,0,26.22
I0017539,25,1,26.22
I0017540,0,0,23.12
I0017541,1,1,26.91
I0017542,0,0,26.91
I0017543,0,0,26.91
I0017544,0,0,26.91
I0017545,2,1,26.91
I0017546,1,1,26.91
I0017547,1,1,26.91
I0017548,5,1,26.91
I0017549,3,1,26.91
I0017550,3,1,34.5
I0017551,3,1,35.88
I0017552,5,1,34.5
I0017553,9,1,35.88
I0017554,2,1,35.88
I0017555,0,0,27.6
I0017556,136,1,6.56
I0017557,0,0,10.35
I0017558,0,0,31.74
I0017559,0,0,31.74
I0017560,1,1,31.74
I0017561,0,0,31.74
I0017562,0,0,31.74
I0017563,2,1,31.74
I0017564,2,1,30.36
I0017565,-5,0,31.74
I0017566,111,1,30.36
I0017567,39,1,30.36
I0017568,26,1,31.74
I0017569,110,1,31.74
I0017570,22,1,31.74
I0017571,1,1,14.84
I0017572,1,1,14.15
I0017573,0,0,14.84
I0017574,0,0,14.84
I0017575,0,0,13.73
I0017576,0,0,13.73
I0017577,5,1,30.36
I0017578,0,0,44.16
I0017579,1,1,44.16
I0017580,0,0,44.16
I0017581,0,0,44.16
I0017582,0,0,18.63
I0017583,12,1,18.63
I0017584,25,1,18.63
I0017585,0,0,18.63
I0017586,0,0,18.63
I0017587,11,1,18.63
I0017588,62,1,6.56
I0017589,0,0,6.56
I0017590,69,1,6.21
I0017591,2,1,6.56
I0017592,12,1,6.56
I0017593,63,1,6.21
I0017594,0,0,6.56
I0017595,0,0,31.57
I0017596,0,0,13.73
I0017597,1,1,20.7
I0017598,0,0,22.08
I0017599,55,1,22.08
I0017600,0,0,4.14
I0017601,2,1,4.14
I0017602,1,1,4.14
I0017603,0,0,4.14
I0017604,0,0,4.14
I0017605,3,1,4.49
I0017606,0,0,4.49
I0017607,0,0,4.49
I0017608,0,0,4.49
I0017609,0,0,4.83
I0017610,0,0,4.83
I0017611,0,0,4.83
I0017612,0,0,2.07
I0017613,0,0,2.07
I0017614,0,0,2.07
I0017615,0,0,2.07
I0017616,0,0,2.07
I0017617,0,0,2.21
I0017618,0,0,2.21
I0017619,0,0,2.21
I0017620,0,0,2.21
I0017621,0,0,1.24
I0017622,0,0,2.07
I0017623,0,0,2.07
I0017624,0,0,2.07
I0017625,0,0,2.07
I0017626,0,0,2.07
I0017627,2,1,57.96
I0017628,1,1,48.3
I0017629,1,1,44.16
I0017630,1,1,44.16
I0017631,1,1,57.96
I0017632,1,1,57.96
I0017633,1,1,57.96
I0017634,0,0,57.96
I0017635,0,0,44.16
I0017636,0,0,52.44
I0017637,1,1,52.44
I0017638,0,0,52.44
I0017639,1,1,52.44
I0017640,1,1,52.44
I0017641,1,1,52.44
I0017642,0,0,52.44
I0017643,0,0,52.44
I0017644,2,1,52.44
I0017645,1,1,52.44
I0017646,2,1,51.06
I0017647,0,0,51.23
I0017648,2,1,64.86
I0017649,1,1,57.96
I0017650,0,0,57.96
I0017651,0,0,71.76
I0017652,0,0,57.96
I0017653,2,1,64.86
I0017654,2,1,71.76
I0017655,2,1,71.76
I0017656,5,1,56.58
I0017657,3,1,56.58
I0017658,2,1,80.04
I0017659,0,0,80.04
I0017660,0,0,80.04
I0017661,0,0,80.04
I0017662,1,1,80.04
I0017663,46,1,56.58
I0017664,22,1,56.58
I0017665,10,1,56.58
I0017666,1,1,56.58
I0017667,-1,0,56.58
I0017668,0,0,56.58
I0017669,0,0,5.87
I0017670,12,1,24.84
I0017671,38,1,24.84
I0017672,44,1,24.84
I0017673,25,1,24.84
I0017674,37,1,24.84
I0017675,27,1,24.84
I0017676,22,1,35.88
I0017677,47,1,35.88
I0017678,37,1,35.88
I0017679,30,1,35.88
I0017680,26,1,38.64
I0017681,24,1,38.64
I0017682,0,0,33.12
I0017683,11,1,11.39
I0017684,13,1,11.39
I0017685,22,1,11.39
I0017686,4,1,11.39
I0017687,25,1,11.39
I0017688,39,1,11.39
I0017689,1,1,3.8
I0017690,0,0,3.8
I0017691,0,0,4.83
I0017692,0,0,3.59
I0017693,1,1,3.8
I0017694,3,1,3.8
I0017695,0,0,3.8
I0017696,0,0,3.8
I0017697,2,1,4.83
I0017698,0,0,3.59
I0017699,2,1,3.8
I0017700,1,1,3.8
I0017701,3,1,4.83
I0017702,1,1,3.8
I0017703,2,1,4.83
I0017704,1,1,3.8
I0017705,2,1,3.8
I0017706,1,1,3.8
I0017707,2,1,3.8
I0017708,1,1,3.8
I0017709,0,0,3.59
I0017710,671,1,5.87
I0017711,429,1,6.62
I0017712,51,1,6.21
I0017713,0,0,28.98
I0017714,0,0,27.6
I0017715,0,0,27.6
I0017716,0,0,25.53
I0017717,0,0,25.53
I0017718,0,0,25.53
I0017719,0,0,27.6
I0017720,0,0,25.53
I0017721,0,0,25.53
I0017722,0,0,27.6
I0017723,0,0,27.6
I0017724,-23,0,6.56
I0017725,4,1,6.56
I0017726,0,0,6.56
I0017727,0,0,6.56
I0017728,3,1,5.52
I0017729,0,0,5.52
I0017730,-9,0,5.8
I0017731,0,0,5.52
I0017732,0,0,6.21
I0017733,3,1,6.56
I0017734,3,1,5.18
I0017735,3,1,5.18
I0017736,0,0,2.76
I0017737,6,1,24.84
I0017738,0,0,28.91
I0017739,1,1,28.91
I0017740,2,1,28.91
I0017741,0,0,15.18
I0017742,0,0,15.18
I0017743,0,0,15.18
I0017744,0,0,33.12
I0017745,0,0,33.12
I0017746,0,0,33.12
I0017747,0,0,33.12
I0017748,1,1,33.12
I0017749,0,0,33.12
I0017750,3,1,2.88
I0017751,5,1,2.88
I0017752,0,0,2.88
I0017753,0,0,5.51
I0017754,10,1,5.69
I0017755,2,1,24.84
I0017756,1,1,51.06
I0017757,0,0,26.22
I0017758,721,1,18.63
I0017759,65,1,3.11
I0017760,13,1,3.11
I0017761,42,1,3.11
I0017762,40,1,3.11
I0017763,59,1,3.11
I0017764,29,1,23.81
I0017765,32,1,23.81
I0017766,28,1,23.81
I0017767,32,1,23.81
I0017768,0,0,13.8
I0017769,1,1,13.8
I0017770,1,1,13.8
I0017771,25,1,9.95
I0017772,2,1,27.6
I0017773,0,0,33.12
I0017774,0,0,5.52
I0017775,0,0,5.52
I0017776,2,1,18.63
I0017777,3,1,18.63
I0017778,1,1,18.63
I0017779,2,1,18.63
I0017780,1,1,23.46
I0017781,4,1,23.46
I0017782,10,1,23.46
I0017783,3,1,23.46
I0017784,1,1,14.15
I0017785,0,0,14.15
I0017786,41,1,11.39
I0017787,0,0,14.49
I0017788,1,1,15.18
I0017789,8,1,14.15
I0017790,2,1,14.15
I0017791,0,0,14.15
I0017792,271,1,2.39
I0017793,2,1,16.56
I0017794,11,1,48.3
I0017795,0,0,15.18
I0017796,4,1,11.04
I0017797,0,0,18.63
I0017798,0,0,5.52
I0017799,0,0,22.43
I0017800,9,1,24.84
I0017801,7,1,5.87
I0017802,11,1,5.87
I0017803,0,0,5.87
I0017804,0,0,5.87
I0017805,0,0,5.87
I0017806,0,0,7.59
I0017807,0,0,13.46
I0017808,0,0,13.46
I0017809,0,0,6.21
I0017810,20,1,8.28
I0017811,12,1,13.46
I0017812,12,1,13.11
I0017813,0,0,13.46
I0017814,2,1,13.11
I0017815,0,0,22.08
I0017816,1,1,3.11
I0017817,1,1,3.11
I0017818,2,1,3.11
I0017819,2,1,3.11
I0017820,0,0,19.03
I0017821,2,1,19.03
I0017822,13,1,19.03
I0017823,0,0,21.39
I0017824,4,1,8.28
I0017825,0,0,11.39
I0017826,2,1,4.83
I0017827,1,1,6.21
I0017828,22,1,9.32
I0017829,0,0,9.66
I0017830,6,1,5.18
I0017831,1,1,34.5
I0017832,-1,0,9.32
I0017833,0,0,8.28
I0017834,0,0,11.04
I0017835,1,1,10.7
I0017836,0,0,13.11
I0017837,18,1,10.7
I0017838,0,0,13.11
I0017839,1,1,10.7
I0017840,1,1,8.28
I0017841,7,1,6.9
I0017842,1,1,8.28
I0017843,18,1,4.14
I0017844,-1,0,6.9
I0017845,0,0,8.28
I0017846,29,1,9.32
I0017847,34,1,9.66
I0017848,0,0,10.35
I0017849,1,1,8.28
I0017850,53,1,5.52
I0017851,1,1,8.97
I0017852,5,1,5.52
I0017853,6,1,5.52
I0017854,26,1,8.28
I0017855,18,1,8.97
I0017856,5,1,7.25
I0017857,61,1,9.66
I0017858,20,1,9.66
I0017859,0,0,10.7
I0017860,166,1,4.14
I0017861,17,1,5.52
I0017862,21,1,6.21
I0017863,13,1,11.04
I0017864,13,1,7.59
I0017865,0,0,8.28
I0017866,4,1,5.87
I0017867,12,1,6.9
I0017868,10,1,9.66
I0017869,1,1,5.87
I0017870,4,1,5.87
I0017871,0,0,13.11
I0017872,41,1,5.52
I0017873,0,0,10.35
I0017874,0,0,9.66
I0017875,5,1,9.32
I0017876,3,1,9.66
I0017877,13,1,9.66
I0017878,5,1,5.52
I0017879,0,0,8.97
I0017880,0,0,4.83
I0017881,0,0,9.32
I0017882,1,1,9.32
I0017883,1,1,9.32
I0017884,0,0,12.42
I0017885,42,1,4.83
I0017886,15,1,2.76
I0017887,4,1,5.18
I0017888,13,1,7.25
I0017889,20,1,7.59
I0017890,39,1,11.39
I0017891,6,1,11.04
I0017892,45,1,10.01
I0017893,10,1,10.01
I0017894,5,1,6.21
I0017895,6,1,10.01
I0017896,9,1,9.32
I0017897,24,1,4.83
I0017898,4,1,5.87
I0017899,3,1,5.87
I0017900,2,1,5.52
I0017901,3,1,5.18
