sku,manage_stock,is_in_stock
I0060619,1,0
I0060620,1,0
I0060621,1,0
I0060622,1,0
I0060623,1,0
I0060624,1,0
I0060625,1,0
I0060626,1,0
I0060627,1,0
I0060628,1,0
I0060629,1,0
I0060630,1,0
I0060631,1,0
I0060632,1,0
I0060633,1,0
I0060634,1,1
I0060635,1,0
I0060636,1,1
I0060637,1,0
I0060638,1,0
I0060639,1,0
I0060640,1,0
I0060641,1,0
I0060642,1,0
I0060643,1,0
I0060644,1,0
I0060645,1,0
I0060646,1,0
I0060647,1,0
I0060648,1,0
I0060649,1,0
I0060650,1,0
I0060651,1,0
I0060652,1,0
I0060653,1,0
I0060654,1,0
I0060655,1,0
I0060656,1,0
I0060657,1,0
I0060658,1,0
I0060659,1,0
I0060660,1,0
I0060661,1,0
I0060662,1,0
I0060663,1,0
I0060664,1,0
I0060665,1,1
I0060666,1,0
I0060667,1,0
I0060668,1,0
I0060669,1,0
I0060670,1,0
I0060671,1,0
I0060672,1,0
I0060673,1,0
I0060674,1,0
I0060675,1,0
I0060676,1,0
I0060677,1,0
I0060678,1,0
I0060679,1,0
I0060680,1,0
I0060681,1,0
I0060682,1,0
I0060683,1,0
I0060684,1,0
I0060685,1,0
I0060686,1,0
I0060687,1,0
I0060688,1,0
I0060689,1,0
I0060690,1,0
I0060691,1,0
I0060692,1,0
I0060693,1,0
I0060694,1,1
I0060695,1,0
I0060696,1,0
I0060697,1,0
I0060698,1,0
I0060699,1,0
I0060700,1,0
I0060701,1,0
I0060702,1,0
I0060703,1,0
I0060704,1,0
I0060705,1,0
I0060706,1,0
I0060707,1,0
I0060708,1,0
I0060709,1,0
I0060710,1,0
I0060711,1,0
I0060712,1,0
I0060713,1,0
I0060714,1,0
I0060715,1,0
I0060716,1,0
I0060717,1,0
I0060718,1,0
I0060719,1,0
I0060720,1,0
I0060721,1,0
I0060722,1,0
I0060723,1,0
I0060724,1,0
I0060725,1,0
I0060726,1,1
I0060727,1,0
I0060728,1,0
I0060729,1,0
I0060730,1,0
I0060731,1,0
I0060732,1,0
I0060733,1,0
I0060734,1,0
I0060735,1,0
I0060736,1,0
I0060737,1,0
I0060738,1,0
I0060739,1,0
I0060740,1,0
I0060741,1,0
I0060742,1,0
I0060743,1,0
I0060744,1,0
I0060745,1,0
I0060746,1,0
I0060747,1,0
I0060748,1,0
I0060749,1,0
I0060750,1,0
I0060751,1,0
I0060752,1,0
I0060753,1,0
I0060754,1,0
I0060755,1,0
I0060756,1,0
I0060757,1,0
I0060758,1,0
I0060759,1,0
I0060760,1,0
I0060761,1,0
I0060762,1,0
I0060763,1,0
I0060764,1,0
I0060765,1,0
I0060766,1,0
I0060767,1,0
I0060768,1,0
I0060769,1,0
I0060770,1,0
I0060771,1,0
I0060772,1,0
I0060773,1,0
I0060774,1,0
I0060775,1,0
I0060776,1,0
I0060777,1,0
I0060778,1,0
I0060779,1,0
I0060780,1,0
I0060781,1,0
I0060782,1,0
I0060783,1,0
I0060784,1,0
I0060785,1,0
I0060786,1,0
I0060787,1,0
I0060788,1,0
I0060789,1,0
I0060790,1,0
I0060791,1,0
I0060792,1,0
I0060793,1,0
I0060794,1,0
I0060795,1,0
I0060796,1,1
I0060797,1,0
I0060798,1,0
I0060799,1,0
I0060800,1,0
I0060801,1,0
I0060802,1,0
I0060803,1,0
I0060804,1,0
I0060805,1,0
I0060806,1,0
I0060807,1,0
I0060808,1,0
I0060809,1,0
I0060810,1,0
I0060811,1,1
I0060812,1,0
I0060813,1,1
I0060814,1,0
I0060815,1,0
I0060816,1,0
I0060817,1,0
I0060818,1,0
I0060819,1,0
I0060820,1,0
I0060821,1,0
I0060822,1,0
I0060823,1,0
I0060824,1,0
I0060825,1,0
I0060826,1,0
I0060827,1,0
I0060828,1,0
I0060829,1,1
I0060830,1,0
I0060831,1,0
I0060832,1,0
I0060833,1,0
I0060834,1,0
I0060835,1,0
I0060836,1,0
I0060837,1,0
I0060838,1,0
I0060839,1,0
I0060840,1,0
I0060841,1,0
I0060842,1,0
I0060843,1,0
I0060844,1,0
I0060845,1,0
I0060846,1,0
I0060847,1,0
I0060848,1,0
I0060849,1,0
I0060850,1,0
I0060851,1,0
I0060852,1,0
I0060853,1,0
I0060854,1,0
I0060855,1,0
I0060856,1,0
I0060857,1,0
I0060858,1,0
I0060859,1,0
I0060860,1,0
I0060861,1,0
I0060862,1,0
I0060863,1,0
I0060864,1,0
I0060865,1,0
I0060866,1,0
I0060867,1,0
I0060868,1,0
I0060869,1,0
I0060870,1,0
I0060871,1,0
I0060872,1,0
I0060873,1,0
I0060874,1,0
I0060875,1,0
I0060876,1,0
I0060877,1,0
I0060878,1,0
I0060879,1,0
I0060880,1,0
I0060881,1,0
I0060882,1,0
I0060883,1,0
I0060884,1,0
I0060885,1,0
I0060886,1,0
I0060887,1,0
I0060888,1,0
I0060889,1,0
I0060890,1,0
I0060891,1,0
I0060892,1,0
I0060893,1,0
I0060894,1,0
I0060895,1,0
I0060896,1,0
I0060897,1,0
I0060898,1,0
I0060899,1,0
I0060900,1,0
I0060901,1,0
I0060902,1,0
I0060903,1,0
I0060904,1,0
I0060905,1,0
I0060906,1,0
I0060907,1,0
I0060908,1,0
I0060909,1,1
I0060910,1,0
I0060911,1,0
I0060912,1,0
I0060913,1,0
I0060914,1,0
I0060915,1,0
I0060916,1,0
I0060917,1,0
I0060918,1,0
I0060919,1,0
I0060920,1,0
I0060921,1,0
I0060922,1,0
I0060923,1,0
I0060924,1,0
I0060925,1,0
I0060926,1,0
I0060927,1,0
I0060928,1,0
I0060929,1,0
I0060930,1,0
I0060931,1,0
I0060932,1,0
I0060933,1,0
I0060934,1,0
I0060935,1,0
I0060936,1,0
I0060937,1,0
I0060938,1,0
I0060939,1,1
I0060940,1,0
I0060941,1,0
I0060942,1,0
I0060943,1,0
I0060944,1,0
I0060945,1,0
I0060946,1,0
I0060947,1,0
I0060948,1,0
I0060949,1,0
I0060950,1,0
I0060951,1,0
I0060952,1,0
I0060953,1,0
I0060954,1,0
I0060955,1,0
I0060956,1,0
I0060957,1,0
I0060958,1,0
I0060959,1,0
I0060960,1,0
I0060961,1,0
I0060962,1,0
I0060963,1,0
I0060964,1,0
I0060965,1,0
I0060966,1,0
I0060967,1,0
I0060968,1,0
I0060969,1,0
I0060970,1,0
I0060971,1,0
I0060972,1,0
I0060973,1,0
I0060974,1,0
I0060975,1,0
I0060976,1,0
I0060977,1,0
I0060978,1,0
I0060979,1,0
I0060980,1,0
I0060981,1,1
I0060982,1,0
I0060983,1,0
I0060984,1,0
I0060985,1,0
I0060986,1,0
I0060987,1,0
I0060988,1,0
I0060989,1,0
I0060990,1,0
I0060991,1,0
I0060992,1,0
I0060993,1,0
I0060994,1,0
I0060995,1,0
I0060996,1,0
I0060997,1,1
I0060998,1,0
I0060999,1,0
I0061000,1,0
I0061001,1,0
I0061002,1,0
I0061003,1,0
I0061004,1,0
I0061005,1,0
I0061006,1,0
I0061007,1,0
I0061008,1,0
I0061009,1,0
I0061010,1,0
I0061011,1,0
I0061012,1,0
I0061013,1,0
I0061014,1,0
I0061015,1,0
I0061016,1,0
I0061017,1,0
I0061018,1,0
I0061019,1,0
I0061020,1,0
I0061021,1,0
I0061022,1,0
I0061023,1,0
I0061024,1,0
I0061025,1,0
I0061026,1,0
I0061027,1,0
I0061028,1,1
I0061029,1,1
I0061030,1,1
I0061031,1,0
I0061032,1,0
I0061033,1,0
I0061034,1,0
I0061035,1,0
I0061036,1,0
I0061037,1,0
I0061038,1,0
I0061039,1,0
I0061040,1,0
I0061041,1,0
I0061042,1,0
I0061043,1,0
I0061044,1,0
I0061045,1,0
I0061046,1,0
I0061047,1,0
I0061048,1,0
I0061049,1,0
I0061050,1,0
I0061051,1,0
I0061052,1,0
I0061053,1,0
I0061054,1,0
I0061055,1,0
I0061056,1,0
I0061057,1,0
I0061058,1,0
I0061059,1,0
I0061060,1,0
I0061061,1,0
I0061062,1,0
I0061063,1,0
I0061064,1,0
I0061065,1,0
I0061066,1,0
I0061067,1,0
I0061068,1,0
I0061069,1,0
I0061070,1,0
I0061071,1,0
I0061072,1,0
I0061073,1,0
I0061074,1,0
I0061075,1,0
I0061076,1,0
I0061077,1,0
I0061078,1,0
I0061079,1,0
I0061080,1,0
I0061081,1,0
I0061082,1,0
I0061083,1,0
I0061084,1,0
I0061085,1,0
I0061086,1,0
I0061087,1,0
I0061088,1,0
I0061089,1,0
I0061090,1,0
I0061091,1,0
I0061092,1,0
I0061093,1,0
I0061094,1,0
I0061095,1,0
I0061096,1,0
I0061097,1,0
I0061098,1,0
I0061099,1,0
I0061100,1,0
I0061101,1,0
I0061102,1,0
I0061103,1,0
I0061104,1,0
I0061105,1,0
I0061106,1,0
I0061107,1,0
I0061108,1,0
I0061109,1,0
I0061110,1,0
I0061111,1,0
I0061112,1,0
I0061113,1,0
I0061114,1,1
I0061115,1,0
I0061116,1,0
I0061117,1,0
I0061118,1,0
I0061119,1,0
I0061120,1,0
I0061121,1,0
I0061122,1,0
I0061123,1,0
I0061124,1,0
I0061125,1,0
I0061126,1,0
I0061127,1,0
I0061128,1,0
I0061129,1,0
I0061130,1,0
I0061131,1,0
I0061132,1,0
I0061133,1,0
I0061134,1,0
I0061135,1,0
I0061136,1,0
I0061137,1,0
I0061138,1,0
I0061139,1,0
I0061140,1,0
I0061141,1,0
I0061142,1,0
I0061143,1,0
I0061144,1,0
I0061145,1,0
I0061146,1,0
I0061147,1,0
I0061148,1,0
I0061149,1,0
I0061150,1,0
I0061151,1,0
I0061152,1,0
I0061153,1,0
I0061154,1,0
I0061155,1,0
I0061156,1,0
I0061157,1,0
I0061158,1,0
I0061159,1,0
I0061160,1,0
I0061161,1,0
I0061162,1,0
I0061163,1,0
I0061164,1,0
I0061165,1,0
I0061166,1,0
I0061167,1,0
I0061168,1,0
I0061169,1,0
I0061170,1,0
I0061171,1,1
I0061172,1,0
I0061173,1,0
I0061174,1,0
I0061175,1,0
I0061176,1,0
I0061177,1,0
I0061178,1,0
I0061179,1,0
I0061180,1,0
I0061181,1,0
I0061182,1,0
I0061183,1,0
I0061184,1,0
I0061185,1,0
I0061186,1,0
I0061187,1,0
I0061188,1,0
I0061189,1,0
I0061190,1,0
I0061191,1,0
I0061192,1,0
I0061193,1,0
I0061194,1,0
I0061195,1,0
I0061196,1,0
I0061197,1,0
I0061198,1,0
I0061199,1,1
I0061200,1,0
I0061201,1,1
I0061202,1,0
I0061203,1,0
I0061204,1,0
I0061205,1,0
I0061206,1,0
I0061207,1,0
I0061208,1,0
I0061209,1,0
I0061210,1,0
I0061211,1,0
I0061212,1,0
I0061213,1,0
I0061214,1,0
I0061215,1,0
I0061216,1,0
I0061217,1,0
I0061218,1,0
I0061219,1,0
I0061220,1,0
I0061221,1,1
I0061222,1,0
I0061223,1,0
I0061224,1,0
I0061225,1,0
I0061226,1,0
I0061227,1,0
I0061228,1,0
I0061229,1,0
I0061230,1,0
I0061231,1,0
I0061232,1,0
I0061233,1,0
I0061234,1,0
I0061235,1,0
I0061236,1,0
I0061237,1,0
I0061238,1,0
I0061239,1,0
I0061240,1,0
I0061241,1,0
I0061242,1,0
I0061243,1,0
I0061244,1,0
I0061245,1,0
I0061246,1,0
I0061247,1,0
I0061248,1,0
I0061249,1,0
I0061250,1,0
I0061251,1,0
I0061252,1,0
I0061253,1,0
I0061254,1,0
I0061255,1,0
I0061256,1,0
I0061257,1,0
I0061258,1,0
I0061259,1,0
I0061260,1,0
I0061261,1,0
I0061262,1,0
I0061263,1,0
I0061264,1,0
I0061265,1,0
I0061266,1,0
I0061267,1,0
I0061268,1,0
I0061269,1,0
I0061270,1,0
I0061271,1,0
I0061272,1,0
I0061273,1,0
I0061274,1,0
I0061275,1,1
I0061276,1,0
I0061277,1,0
I0061278,1,0
I0061279,1,0
I0061280,1,0
I0061281,1,0
I0061282,1,0
I0061283,1,0
I0061284,1,0
I0061285,1,0
I0061286,1,1
I0061287,1,0
I0061288,1,0
I0061289,1,0
I0061290,1,0
I0061291,1,0
I0061292,1,0
I0061293,1,0
I0061294,1,0
I0061295,1,0
I0061296,1,0
I0061297,1,0
I0061298,1,0
I0061299,1,0
I0061300,1,0
I0061301,1,0
I0061302,1,0
I0061303,1,0
I0061304,1,0
I0061305,1,0
I0061306,1,0
I0061307,1,0
I0061308,1,0
I0061309,1,0
I0061310,1,0
I0061311,1,0
I0061312,1,0
I0061313,1,0
I0061314,1,0
I0061315,1,0
I0061316,1,0
I0061317,1,0
I0061318,1,0
I0061319,1,1
I0061320,1,0
I0061321,1,0
I0061322,1,0
I0061323,1,0
I0061324,1,0
I0061325,1,0
I0061326,1,0
I0061327,1,0
I0061328,1,0
I0061329,1,0
I0061330,1,0
I0061331,1,0
I0061332,1,0
I0061333,1,0
I0061334,1,0
I0061335,1,0
I0061336,1,0
I0061337,1,0
I0061338,1,0
I0061339,1,0
I0061340,1,0
I0061341,1,0
I0061342,1,0
I0061343,1,0
I0061344,1,0
I0061345,1,0
I0061346,1,0
I0061347,1,0
I0061348,1,0
I0061349,1,0
I0061350,1,0
I0061351,1,0
I0061352,1,0
I0061353,1,0
I0061354,1,0
I0061355,1,0
I0061356,1,0
I0061357,1,0
I0061358,1,0
I0061359,1,0
I0061360,1,0
I0061361,1,0
I0061362,1,0
I0061363,1,0
I0061364,1,0
I0061365,1,0
I0061366,1,0
I0061367,1,0
I0061368,1,0
I0061369,1,0
I0061370,1,0
I0061371,1,0
I0061372,1,0
I0061373,1,0
I0061374,1,0
I0061375,1,0
I0061376,1,0
I0061377,1,1
I0061378,1,0
I0061379,1,0
I0061380,1,0
I0061381,1,0
I0061382,1,0
I0061383,1,0
I0061384,1,0
I0061385,1,0
I0061386,1,0
I0061387,1,0
I0061388,1,0
I0061389,1,0
I0061390,1,0
I0061391,1,0
I0061392,1,0
I0061393,1,0
I0061394,1,0
I0061395,1,0
I0061396,1,0
I0061397,1,0
I0061398,1,1
I0061399,1,0
I0061400,1,1
I0061401,1,0
I0061402,1,0
I0061403,1,0
I0061404,1,0
I0061405,1,0
I0061406,1,1
I0061407,1,0
I0061408,1,0
I0061409,1,0
I0061410,1,0
I0061411,1,0
I0061412,1,0
I0061413,1,0
I0061414,1,0
I0061415,1,0
I0061416,1,0
I0061417,1,0
I0061418,1,0
I0061419,1,0
I0061420,1,0
I0061421,1,0
I0061422,1,0
I0061423,1,0
I0061424,1,0
I0061425,1,0
I0061426,1,0
I0061427,1,0
I0061428,1,0
I0061429,1,0
I0061430,1,0
I0061431,1,0
I0061432,1,0
I0061433,1,0
I0061434,1,0
I0061435,1,0
I0061436,1,0
I0061437,1,0
I0061438,1,0
I0061439,1,0
I0061440,1,0
I0061441,1,0
I0061442,1,0
I0061443,1,0
I0061444,1,0
I0061445,1,0
I0061446,1,0
I0061447,1,0
I0061448,1,0
I0061449,1,0
I0061450,1,0
I0061451,1,0
I0061452,1,0
I0061453,1,1
I0061454,1,0
I0061455,1,0
I0061456,1,0
I0061457,1,0
I0061458,1,0
I0061459,1,0
I0061460,1,0
I0061461,1,0
I0061462,1,0
I0061463,1,0
I0061464,1,0
I0061465,1,0
I0061466,1,0
I0061467,1,0
I0061468,1,0
I0061469,1,0
I0061470,1,0
I0061471,1,0
I0061472,1,0
I0061473,1,0
I0061474,1,0
I0061475,1,0
I0061476,1,0
I0061477,1,0
I0061478,1,0
I0061479,1,0
I0061480,1,0
I0061481,1,0
I0061482,1,0
I0061483,1,0
I0061484,1,0
I0061485,1,0
I0061486,1,0
I0061487,1,0
I0061488,1,0
I0061489,1,0
I0061490,1,0
I0061491,1,0
I0061492,1,0
I0061493,1,0
I0061494,1,0
I0061495,1,0
I0061496,1,0
I0061497,1,0
I0061498,1,0
I0061499,1,0
I0061500,1,0
I0061501,1,0
I0061502,1,0
I0061503,1,0
I0061504,1,0
I0061505,1,0
I0061506,1,0
I0061507,1,0
I0061508,1,0
I0061509,1,0
I0061510,1,0
I0061511,1,0
I0061512,1,0
I0061513,1,0
I0061514,1,0
I0061515,1,0
I0061516,1,0
I0061517,1,0
I0061518,1,0
I0061519,1,0
I0061520,1,0
I0061521,1,0
I0061522,1,0
I0061523,1,0
I0061524,1,0
I0061525,1,0
I0061526,1,0
I0061527,1,0
I0061528,1,0
I0061529,1,0
I0061530,1,0
I0061531,1,0
I0061532,1,0
I0061533,1,0
I0061534,1,0
I0061535,1,0
I0061536,1,0
I0061537,1,0
I0061538,1,0
I0061539,1,0
I0061540,1,0
I0061541,1,0
I0061542,1,0
I0061543,1,0
I0061544,1,0
I0061545,1,0
I0061546,1,0
I0061547,1,0
I0061548,1,0
I0061549,1,0
I0061550,1,0
I0061551,1,0
I0061552,1,0
I0061553,1,0
I0061554,1,0
I0061555,1,0
I0061556,1,0
I0061557,1,0
I0061558,1,0
I0061559,1,0
I0061560,1,0
I0061561,1,0
I0061562,1,0
I0061563,1,0
I0061564,1,0
I0061565,1,0
I0061566,1,0
I0061567,1,0
I0061568,1,0
I0061569,1,0
I0061570,1,0
I0061571,1,0
I0061572,1,0
I0061573,1,0
I0061574,1,0
I0061575,1,0
I0061576,1,0
I0061577,1,0
I0061578,1,0
I0061579,1,0
I0061580,1,0
I0061581,1,0
I0061582,1,0
I0061583,1,0
I0061584,1,0
I0061585,1,0
I0061586,1,0
I0061587,1,0
I0061588,1,0
I0061589,1,0
I0061590,1,0
I0061591,1,0
I0061592,1,0
I0061593,1,0
I0061594,1,0
I0061595,1,0
I0061596,1,0
I0061597,1,0
I0061598,1,0
I0061599,1,0
I0061600,1,0
I0061601,1,0
I0061602,1,0
I0061603,1,0
I0061604,1,0
I0061605,1,0
I0061606,1,0
I0061607,1,0
I0061608,1,0
I0061609,1,0
I0061610,1,0
I0061611,1,0
I0061612,1,0
I0061613,1,0
I0061614,1,0
I0061615,1,0
I0061616,1,0
I0061617,1,0
I0061618,1,0
I0061619,1,0
I0061620,1,0
I0061621,1,0
I0061622,1,1
I0061623,1,0
I0061624,1,0
I0061625,1,0
I0061626,1,0
I0061627,1,0
I0061628,1,0
I0061629,1,0
I0061630,1,0
I0061631,1,0
I0061632,1,0
I0061633,1,0
I0061634,1,1
I0061635,1,0
I0061636,1,0
I0061637,1,0
I0061638,1,0
I0061639,1,0
I0061640,1,0
I0061641,1,0
I0061642,1,0
I0061643,1,0
I0061644,1,0
I0061645,1,0
I0061646,1,0
I0061647,1,0
I0061648,1,0
I0061649,1,0
I0061650,1,0
I0061651,1,0
I0061652,1,0
I0061653,1,0
I0061654,1,0
I0061655,1,0
I0061656,1,0
I0061657,1,0
I0061658,1,0
I0061659,1,0
I0061660,1,0
I0061661,1,0
I0061662,1,0
I0061663,1,1
I0061664,1,0
I0061665,1,0
I0061666,1,0
I0061667,1,1
I0061668,1,0
I0061669,1,1
I0061670,1,0
I0061671,1,0
I0061672,1,0
I0061673,1,0
I0061674,1,0
I0061675,1,0
I0061676,1,0
I0061677,1,0
I0061678,1,0
I0061679,1,0
I0061680,1,0
I0061681,1,1
I0061682,1,0
I0061683,1,0
I0061684,1,0
I0061685,1,0
I0061686,1,0
I0061687,1,0
I0061688,1,0
I0061689,1,0
I0061690,1,0
I0061691,1,0
I0061692,1,0
I0061693,1,0
I0061694,1,0
I0061695,1,0
I0061696,1,0
I0061697,1,0
I0061698,1,0
I0061699,1,0
I0061700,1,0
I0061701,1,0
