sku,qty,is_in_stock,price
I0044528,0,0,142.39
I0044529,0,0,117.52
I0044530,0,0,151.84
I0044531,0,0,117.58
I0044532,0,0,112.01
I0044533,0,0,132.91
I0044534,0,0,129.78
I0044535,0,0,150.56
I0044536,0,0,136.65
I0044537,0,0,136.65
I0044538,0,0,123.17
I0044539,0,0,123.17
I0044540,0,0,129.78
I0044541,0,0,84.14
I0044542,0,0,95.11
I0044543,0,0,95.11
I0044544,0,0,95.11
I0044545,0,0,117.12
I0044546,0,0,132.91
I0044547,0,0,117.12
I0044548,0,0,132.91
I0044549,0,0,132.91
I0044550,0,0,128.11
I0044551,0,0,109.61
I0044552,0,0,138
I0044553,0,0,138
I0044554,0,0,126.6
I0044555,0,0,112
I0044556,0,0,138
I0044557,0,0,109.61
I0044558,0,0,138
I0044559,0,0,123.04
I0044560,0,0,126.6
I0044561,0,0,126.6
I0044562,0,0,138
I0044563,0,0,110.79
I0044564,0,0,101.64
I0044565,0,0,101.64
I0044566,0,0,101.64
I0044567,0,0,128.11
I0044568,0,0,138
I0044569,0,0,134.73
I0044570,0,0,148.68
I0044571,0,0,154.99
I0044572,0,0,154.99
I0044573,0,0,154.99
I0044574,0,0,154.99
I0044575,0,0,156.62
I0044576,0,0,121.48
I0044577,0,0,95.76
I0044578,0,0,123.17
I0044579,0,0,145.47
I0044580,0,0,164.44
I0044581,0,0,138
I0044582,0,0,138
I0044583,0,0,145.16
I0044584,0,0,145.47
I0044585,0,0,139.9
I0044586,0,0,145.47
I0044587,0,0,164.44
I0044588,0,0,156.62
I0044589,0,0,177.05
I0044590,0,0,177.05
I0044591,0,0,129.75
I0044592,0,0,134.36
I0044593,0,0,129.75
I0044594,0,0,139.23
I0044595,0,0,147.95
I0044596,0,0,147.95
I0044597,0,0,154.56
I0044598,0,0,126.62
I0044599,1,1,276
I0044600,2,1,276
I0044601,2,1,131.1
I0044602,2,1,131.1
I0044603,1,1,248.4
I0044604,1,1,213.9
I0044605,47,1,6.9
I0044606,3,1,204.24
I0044607,1,1,204.24
I0044608,1,1,186.3
I0044609,1,1,165.6
I0044610,1,1,248.4
I0044611,0,0,218.92
I0044612,0,0,226.24
I0044613,0,0,248.4
I0044614,0,0,207.88
I0044615,2,1,234.6
I0044616,2,1,234.6
I0044617,0,0,230.49
I0044618,2,1,269.1
I0044619,2,1,248.4
I0044620,0,0,151.8
I0044621,0,0,224.14
I0044622,0,0,206.74
I0044623,0,0,218.92
I0044624,0,0,184.8
I0044625,1,1,220.8
I0044626,0,0,207.88
I0044627,0,0,207.88
I0044628,0,0,207.88
I0044629,0,0,207.88
I0044630,0,0,207.88
I0044631,0,0,254.32
I0044632,0,0,189.32
I0044633,0,0,197.45
I0044634,0,0,189.32
I0044635,0,0,224.14
I0044636,0,0,224.14
I0044637,0,0,187
I0044638,0,0,189.32
I0044639,0,0,189.32
I0044640,0,0,134.55
I0044641,0,0,168.37
I0044642,0,0,150.14
I0044643,0,0,129.54
I0044644,0,0,146.36
I0044645,0,0,67.47
I0044646,0,0,64.36
I0044647,0,0,51.98
I0044648,0,0,62.51
I0044649,0,0,60.62
I0044650,0,0,52.37
I0044651,0,0,52.37
I0044652,0,0,52.9
I0044653,0,0,52.9
I0044654,0,0,55.56
I0044655,0,0,55.53
I0044656,0,0,55.53
I0044657,0,0,55.64
I0044658,0,0,55.53
I0044659,2,1,103.5
I0044660,0,0,164.65
I0044661,0,0,160.51
I0044662,0,0,118.98
I0044663,0,0,152.78
I0044664,0,0,152.78
I0044665,0,0,166.32
I0044666,0,0,160.51
I0044667,1,1,158.7
I0044668,0,0,139.34
I0044669,0,0,163.16
I0044670,0,0,163.16
I0044671,0,0,144.9
I0044672,0,0,160.51
I0044673,0,0,160.51
I0044674,0,0,160.51
I0044675,0,0,83.13
I0044676,1,1,103.5
I0044677,0,0,160.51
I0044678,0,0,139.59
I0044679,1,1,131.1
I0044680,0,0,133.8
I0044681,1,1,117.3
I0044682,0,0,151.26
I0044683,0,0,151.26
I0044684,0,0,181.7
I0044685,0,0,207.3
I0044686,0,0,181.7
I0044687,0,0,181.7
I0044688,0,0,181.7
I0044689,0,0,175.08
I0044690,0,0,138
I0044691,0,0,151.26
I0044692,0,0,151.26
I0044693,0,0,175.08
I0044694,0,0,175.08
I0044695,0,0,198.06
I0044696,4,1,158.7
I0044697,0,0,151.26
I0044698,0,0,157.87
I0044699,0,0,134.05
I0044700,1,1,158.7
I0044701,0,0,207.3
I0044702,0,0,181.7
I0044703,0,0,181.7
I0044704,0,0,152.78
I0044705,0,0,152.78
I0044706,0,0,138
I0044707,0,0,152.78
I0044708,0,0,152.78
I0044709,0,0,152.78
I0044710,0,0,152.78
I0044711,0,0,189.98
I0044712,0,0,189.98
I0044713,0,0,180.26
I0044714,0,0,180.26
I0044715,0,0,195.41
I0044716,0,0,195.41
I0044717,0,0,218.66
I0044718,0,0,195.41
I0044719,0,0,195.41
I0044720,0,0,187.82
I0044721,0,0,132.54
I0044722,0,0,132.54
I0044723,0,0,132.54
I0044724,0,0,132.54
I0044725,0,0,113.12
I0044726,0,0,132.54
I0044727,0,0,132.54
I0044728,0,0,132.54
I0044729,0,0,132.54
I0044730,0,0,154.35
I0044731,0,0,154.35
I0044732,0,0,154.35
I0044733,0,0,154.35
I0044734,0,0,154.35
I0044735,0,0,154.35
I0044736,0,0,154.35
I0044737,0,0,154.35
I0044738,0,0,154.35
I0044739,0,0,154.35
I0044740,0,0,177.39
I0044741,0,0,154.35
I0044742,0,0,177.39
I0044743,0,0,202.18
I0044744,0,0,177.39
I0044745,0,0,177.39
I0044746,0,0,177.39
I0044747,0,0,141.86
I0044748,0,0,141.86
I0044749,0,0,152.78
I0044750,0,0,217.17
I0044751,0,0,210.92
I0044752,0,0,210.92
I0044753,0,0,185.97
I0044754,0,0,271.9
I0044755,0,0,219.38
I0044756,0,0,187.18
I0044757,0,0,236.23
I0044758,0,0,236.23
I0044759,0,0,221.64
I0044760,0,0,582.79
I0044761,0,0,237.15
I0044762,0,0,357.03
I0044763,0,0,315.84
I0044764,0,0,315.84
I0044765,0,0,315.84
I0044766,0,0,227.45
I0044767,0,0,2063.1
I0044768,0,0,2063.1
I0044769,0,0,210.92
I0044770,0,0,210.92
I0044771,0,0,186.59
I0044772,1,1,518.69
I0044773,0,0,252.8
I0044774,0,0,252.8
I0044775,0,0,252.8
I0044776,0,0,219.38
I0044777,0,0,200.28
