sku,qty,is_in_stock,price
I0000212,1,1,62.1
I0000213,1,1,6.9
I0000214,0,0,12.42
I0000215,0,0,0.66
I0000216,0,0,3.95
I0000217,0,0,8.28
I0000218,0,0,1.04
I0000219,0,0,1.38
I0000220,0,0,0.51
I0000221,0,0,1.06
I0000222,0,0,1.05
I0000223,0,0,0
I0000224,0,0,1.49
I0000225,0,0,0
I0000226,0,0,0
I0000227,0,0,1.5
I0000228,88,1,3.11
I0000229,12,1,60.72
I0000230,0,0,45.54
I0000231,0,0,1.31
I0000232,0,0,1.16
I0000233,0,0,1.17
I0000234,0,0,1.17
I0000235,0,0,1.17
I0000236,0,0,1.09
I0000237,1,1,32.65
I0000238,2,1,32.65
I0000239,1,1,32.65
I0000240,0,0,0.66
I0000241,0,0,0.65
I0000242,7,1,49.57
I0000243,0,0,1.35
I0000244,0,0,1.32
I0000245,2,1,1.38
I0000246,0,0,0.36
I0000247,0,0,3.34
I0000248,0,0,3.2
I0000249,0,0,0
I0000250,0,0,0.7
I0000251,16,1,27.6
I0000252,0,0,10.35
I0000253,0,0,10.35
I0000254,0,0,10.35
I0000255,0,0,10.35
I0000256,0,0,10.35
I0000257,0,0,10.35
I0000258,0,0,10.35
I0000259,0,0,10.35
I0000260,0,0,10.35
I0000261,0,0,10.35
I0000262,0,0,10.35
I0000263,4,1,10.35
I0000264,0,0,10.35
I0000265,0,0,10.35
I0000266,3,1,10.35
I0000267,0,0,10.35
I0000268,0,0,10.35
I0000269,0,0,10.35
I0000270,0,0,10.35
I0000271,0,0,9.66
I0000272,-1,0,20.7
I0000273,1,1,13.5
I0000274,6,1,6.33
I0000275,0,0,3.11
I0000276,0,0,3.11
I0000277,0,0,3.11
I0000278,0,0,3.11
I0000279,2,1,3.11
I0000280,2,1,38.64
I0000281,0,0,41.4
I0000282,1,1,42.78
I0000283,0,0,0.65
I0000284,0,0,5.52
I0000285,0,0,1.82
I0000286,0,0,1.16
I0000287,0,0,6.9
I0000288,0,0,6.9
I0000289,2,1,15.18
I0000290,5,1,100.17
I0000291,99,1,4.14
I0000292,0,0,1.52
I0000293,0,0,0.94
I0000294,0,0,0.94
I0000295,116,1,2.29
I0000296,0,0,10.5
I0000297,0,0,10.5
I0000298,0,0,10.5
I0000299,1,1,103.5
I0000300,1,1,103.5
I0000301,0,0,0.94
I0000302,0,0,1.45
I0000303,0,0,0
I0000304,0,0,0.87
I0000305,0,0,0.91
I0000306,0,0,0
I0000307,0,0,0
I0000308,0,0,0
I0000309,0,0,0.39
I0000310,0,0,0.41
I0000311,0,0,0.58
I0000312,0,0,0.68
I0000313,0,0,0
I0000314,0,0,0
I0000315,0,0,0.58
I0000316,0,0,3.8
I0000317,0,0,4.15
I0000318,0,0,4.39
I0000319,0,0,6.56
I0000320,0,0,0
I0000321,0,0,0
I0000322,0,0,6.9
I0000323,0,0,4.83
I0000324,2,1,8.97
I0000325,0,0,1.7
I0000326,2,1,37.03
I0000327,0,0,0.69
I0000328,0,0,0.21
I0000329,0,0,1.3
I0000330,7,1,82.83
I0000331,0,0,14.49
I0000332,0,0,1.38
I0000333,6,1,2.07
I0000334,48,1,5.52
I0000335,12,1,11.04
I0000336,0,0,4.14
I0000337,0,0,7.59
I0000338,3,1,19.32
I0000339,0,0,20.7
I0000340,0,0,1.05
I0000341,0,0,9.66
I0000342,1,1,4.14
I0000343,0,0,14.35
I0000344,0,0,55.2
I0000345,0,0,5.52
I0000346,0,0,96.96
I0000347,0,0,103.4
I0000348,0,0,58.14
I0000349,0,0,96.96
I0000350,0,0,96.96
I0000351,0,0,84.01
I0000352,0,0,96.96
I0000353,1,1,109.88
I0000354,0,0,148.7
I0000355,1,1,11.04
I0000356,0,0,2.65
I0000357,10,1,5.52
I0000358,5,1,59.34
I0000359,28,1,5.52
I0000360,1,1,20.7
I0000361,4,1,3.11
I0000362,2,1,15.53
I0000363,8,1,2.76
I0000364,0,0,0
I0000365,19,1,5.52
I0000366,1,1,23.46
I0000367,2,1,23.46
I0000368,1,1,23.46
I0000369,1,1,23.46
I0000370,2,1,23.46
I0000371,159,1,4.14
I0000372,0,0,34.5
I0000373,3,1,35.88
I0000374,0,0,2.76
I0000375,0,0,4.14
I0000376,1,1,5.52
I0000377,0,0,6.9
I0000378,31,1,6.9
I0000379,0,0,12.42
I0000380,9,1,6.9
I0000381,3,1,5.52
I0000382,355,1,6.9
I0000383,3,1,5.52
I0000384,3,1,1.38
I0000385,3,1,6.9
I0000386,4,1,6.9
I0000387,2,1,4.14
I0000388,12,1,4.14
I0000389,1,1,162.84
I0000390,2,1,53.82
I0000391,1,1,48.3
I0000392,0,0,88.87
I0000393,0,0,828
I0000394,0,0,621
I0000395,6,1,4.14
I0000396,21,1,5.52
I0000397,0,0,13.8
I0000398,72,1,6.9
I0000399,0,0,2.76
I0000400,1,1,248.4
I0000401,764,1,2.76
I0000402,1,1,34.5
I0000403,0,0,5.52
I0000404,0,0,800.4
I0000405,0,0,621
I0000406,0,0,48.3
I0000407,0,0,12.42
I0000408,0,0,4.14
I0000409,0,0,6.9
I0000410,6,1,165.6
I0000411,6,1,2.76
I0000412,0,0,4.14
I0000413,0,0,2.76
I0000414,1,1,2.76
I0000415,6,1,6.9
I0000416,3,1,6.9
I0000417,19,1,6.9
I0000418,1,1,55.2
I0000419,1,1,69
I0000420,0,0,57.96
I0000421,0,0,89.7
I0000422,2,1,5.52
I0000423,923,1,5.52
I0000424,0,0,4.14
I0000425,2,1,4.14
I0000426,0,0,7.59
I0000427,34,1,0.41
I0000428,29,1,0.41
I0000429,22,1,5.6
I0000430,0,0,1.59
I0000431,-24,0,5.52
I0000432,3,1,11.73
I0000433,79,1,7.25
I0000434,39,1,11.73
I0000435,4,1,4.49
I0000436,3,1,8.65
I0000437,0,0,7.52
I0000438,0,0,5.73
I0000439,3,1,6.9
I0000440,571,1,11.73
I0000441,1,1,5.18
I0000442,3,1,5.18
I0000443,20,1,1.09
I0000444,2,1,12.42
I0000445,16,1,3.8
I0000446,4,1,4.14
I0000447,0,0,2.15
I0000448,236,1,7.25
I0000449,0,0,2.07
I0000450,6,1,4.14
I0000451,4,1,4.14
I0000452,1,1,14.08
I0000453,0,0,17.94
I0000454,0,0,11.04
I0000455,0,0,9.66
I0000456,1,1,5.52
I0000457,0,0,3.8
I0000458,22,1,5.93
I0000459,1,1,4.83
I0000460,1,1,4.83
I0000461,42,1,4.83
I0000462,120,1,4.14
I0000463,1,1,3.45
I0000464,1,1,4.83
I0000465,43,1,4.83
I0000466,34,1,3.45
I0000467,0,0,7.71
I0000468,676,1,7.94
I0000469,48,1,2.24
I0000470,26,1,3.45
I0000471,24,1,4.83
I0000472,17,1,3.45
I0000473,0,0,5.52
I0000474,0,0,7.15
I0000475,0,0,12.83
I0000476,1429,1,10.35
I0000477,1,1,4.83
I0000478,1,1,5.3
I0000479,1,1,4.46
I0000480,1,1,4.53
I0000481,0,0,1.95
I0000482,3,1,4.22
I0000483,1,1,4.53
I0000484,0,0,4.17
I0000485,0,0,1.73
I0000486,0,0,3.12
I0000487,3,1,2.99
I0000488,154,1,6.07
I0000489,-5,0,6.04
I0000490,0,0,2.9
I0000491,0,0,2.9
I0000492,3,1,2.08
I0000493,3,1,4.94
I0000494,0,0,4.47
I0000495,75,1,2.97
I0000496,214,1,7.94
I0000497,8,1,7.71
I0000498,0,0,8.28
I0000499,26,1,3.45
I0000500,23,1,4.49
I0000501,92,1,6.21
I0000502,1022,1,5.52
I0000503,0,0,34.78
I0000504,5,1,8.97
I0000505,3,1,12.42
I0000506,1,1,4.83
I0000507,1,1,4.83
I0000508,1,1,4.83
I0000509,266,1,4.49
I0000510,1,1,4.83
I0000511,1456,1,7.94
I0000512,674,1,6.56
I0000513,190,1,5.52
I0000514,2,1,4.49
I0000515,3,1,5.52
I0000516,1,1,4.83
I0000517,1,1,4.83
I0000518,0,0,10.35
I0000519,0,0,11.73
I0000520,41,1,3.45
I0000521,0,0,19.32
I0000522,25,1,35.88
I0000523,0,0,19.32
I0000524,0,0,9.66
I0000525,0,0,17.94
I0000526,0,0,31.74
I0000527,1,1,16.56
I0000528,0,0,31.74
I0000529,0,0,17.25
I0000530,0,0,16.56
I0000531,0,0,17.94
I0000532,0,0,30.36
I0000533,0,0,16.56
I0000534,0,0,17.94
I0000535,0,0,1.96
I0000536,0,0,9.66
I0000537,3,1,6.9
I0000538,0,0,4.83
I0000539,1,1,4.83
I0000540,0,0,4.14
I0000541,0,0,11.04
I0000542,1,1,5.27
I0000543,1,1,11.04
I0000544,1,1,5.52
I0000545,1,1,3.8
I0000546,1,1,15.87
I0000547,0,0,1.73
I0000548,3,1,28.98
I0000549,0,0,1.73
I0000550,3,1,8.28
I0000551,4,1,6.9
I0000552,-4,0,24.84
I0000553,2,1,20.7
I0000554,0,0,2.76
I0000555,0,0,4.14
I0000556,0,0,4.83
I0000557,0,0,3.11
I0000558,0,0,4.83
I0000559,2,1,3.11
I0000560,0,0,4.83
I0000561,0,0,4.83
I0000562,0,0,3.45
I0000563,0,0,5.18
I0000564,1,1,4.83
I0000565,0,0,4.83
I0000566,0,0,3.11
I0000567,0,0,2.76
I0000568,0,0,5.18
I0000569,0,0,4.83
I0000570,0,0,3.11
I0000571,0,0,4.83
I0000572,2,1,3.11
I0000573,18,1,4.1
I0000574,0,0,2.75
I0000575,0,0,9.66
I0000576,0,0,2.35
I0000577,0,0,7.71
I0000578,6,1,7.94
I0000579,95,1,2.01
I0000580,0,0,2.1
I0000581,0,0,1.85
I0000582,0,0,1.85
I0000583,0,0,6.21
I0000584,108,1,5.52
I0000585,0,0,16.56
I0000586,5,1,13.8
I0000587,1,1,30.36
I0000588,10,1,20.7
I0000589,2,1,14.49
I0000590,12,1,30.36
I0000591,19,1,20.7
I0000592,3,1,13.8
I0000593,0,0,30.36
I0000594,2,1,20.7
I0000595,0,0,13.8
I0000596,6,1,30.36
I0000597,5,1,20.7
I0000598,2,1,30.36
I0000599,0,0,30.36
I0000600,0,0,30.36
I0000601,1,1,30.36
I0000602,10,1,20.7
I0000603,2,1,30.36
I0000604,9,1,20.7
I0000605,0,0,30.36
I0000606,8,1,20.7
I0000607,0,0,28.98
I0000608,5,1,20.7
I0000609,0,0,30.36
I0000610,12,1,20.7
I0000611,2,1,17.94
I0000612,0,0,11.04
I0000613,1,1,25.53
I0000614,4,1,59.34
I0000615,0,0,26.22
I0000616,1,1,41.95
I0000617,2,1,59.34
I0000618,0,0,23.46
I0000619,0,0,28.98
I0000620,0,0,15.18
I0000621,0,0,5.19
I0000622,3,1,4.21
I0000623,22,1,4.14
I0000624,27,1,3.89
I0000625,2,1,29.46
I0000626,0,0,23.46
I0000627,0,0,28.98
I0000628,0,0,34.5
I0000629,0,0,2.35
I0000630,12,1,9.66
I0000631,46,1,7.59
I0000632,0,0,4.83
I0000633,1,1,11.04
I0000634,676,1,15.18
I0000635,0,0,12.42
I0000636,1784,1,14.49
I0000637,5,1,2.03
I0000638,7,1,17.25
I0000639,86,1,20.01
I0000640,0,0,20.7
I0000641,170,1,19.32
I0000642,0,0,16.56
I0000643,2,1,33.81
I0000644,7,1,1.99
I0000645,4,1,3.02
I0000646,0,0,3.33
I0000647,0,0,28.29
I0000648,38,1,2.55
I0000649,93,1,2.72
I0000650,3,1,11.04
I0000651,1,1,16.56
I0000652,0,0,41.4
I0000653,0,0,55.2
I0000654,3,1,23.12
I0000655,13,1,2.08
I0000656,0,0,7.09
I0000657,3,1,31.74
I0000658,23,1,9.11
I0000659,0,0,12.42
I0000660,0,0,5.59
I0000661,0,0,7.25
I0000662,0,0,1.24
I0000663,0,0,31.74
I0000664,0,0,27.6
I0000665,0,0,23.46
I0000666,35,1,15.18
I0000667,0,0,8.28
I0000668,0,0,12.42
I0000669,0,0,5.06
I0000670,3,1,10.01
I0000671,0,0,5.41
I0000672,0,0,8.8
I0000673,1,1,11.04
I0000674,0,0,12.38
I0000675,0,0,6.9
I0000676,60,1,4.49
I0000677,0,0,4.49
I0000678,0,0,15.18
I0000679,9,1,3.45
I0000680,4,1,2.03
I0000681,6,1,13.11
I0000682,4,1,2.03
I0000683,0,0,27.6
I0000684,0,0,28.98
I0000685,0,0,16.56
I0000686,1,1,59.34
I0000687,0,0,59.34
I0000688,0,0,25.53
I0000689,1,1,30.36
I0000690,-2,0,44.16
I0000691,0,0,6.56
I0000692,7,1,4.14
I0000693,-3,0,19.04
I0000694,0,0,2.66
I0000695,5,1,2.98
I0000696,0,0,5.08
I0000697,0,0,4.6
I0000698,0,0,5.48
I0000699,0,0,4.95
I0000700,1,1,13.11
I0000701,0,0,14.15
I0000702,1,1,13.11
I0000703,4,1,4.79
I0000704,3,1,4.79
I0000705,0,0,4.14
I0000706,0,0,15.18
I0000707,0,0,31.74
I0000708,0,0,15.18
I0000709,0,0,16.56
I0000710,0,0,16.56
I0000711,0,0,15.18
I0000712,0,0,12.42
I0000713,0,0,10.24
I0000714,0,0,13.11
I0000715,3,1,4.14
I0000716,1,1,13.8
I0000717,0,0,31.74
I0000718,0,0,15.18
I0000719,3,1,16.56
I0000720,0,0,15.29
I0000721,14,1,19.87
I0000722,0,0,15.18
I0000723,0,0,1.24
I0000724,0,0,14.49
I0000725,0,0,22.77
I0000726,0,0,15.18
I0000727,0,0,15.18
I0000728,0,0,30.36
I0000729,0,0,14.49
I0000730,3,1,8.28
I0000731,0,0,8.97
I0000732,0,0,14.49
I0000733,4,1,6.9
I0000734,1,1,2.76
I0000735,1,1,10.24
I0000736,0,0,18.63
I0000737,0,0,12.08
I0000738,0,0,17.94
I0000739,2,1,11.04
I0000740,15,1,7.25
I0000741,0,0,8.28
I0000742,3,1,8.58
I0000743,3,1,9.49
I0000744,9,1,8.46
I0000745,1,1,16.56
I0000746,0,0,2.42
I0000747,63,1,2.55
I0000748,0,0,4.14
I0000749,244,1,6.56
I0000750,1,1,1.38
I0000751,28,1,20.7
I0000752,2,1,5.52
I0000753,1,1,2.76
I0000754,0,0,15.18
I0000755,0,0,14.49
I0000756,0,0,8.28
I0000757,0,0,12.42
I0000758,0,0,2.9
I0000759,0,0,15.18
I0000760,0,0,22.08
I0000761,0,0,6.9
I0000762,0,0,11.73
I0000763,0,0,13.8
I0000764,1,1,13.8
I0000765,0,0,2.76
I0000766,0,0,27.6
I0000767,0,0,13.46
I0000768,0,0,17.94
I0000769,156,1,23.46
I0000770,0,0,30.36
I0000771,0,0,13.46
I0000772,0,0,20.7
I0000773,1,1,13.11
I0000774,3,1,20.7
I0000775,0,0,27.6
I0000776,3,1,27.6
I0000777,0,0,22.01
I0000778,0,0,16.56
I0000779,2,1,22.08
I0000780,0,0,13.8
I0000781,0,0,35.88
I0000782,0,0,42.09
I0000783,5,1,6.83
I0000784,0,0,13.11
I0000785,3,1,30.36
I0000786,0,0,30.36
I0000787,0,0,28.98
I0000788,0,0,13.11
I0000789,0,0,20.7
I0000790,0,0,17.94
I0000791,0,0,26.22
I0000792,171,1,8.63
I0000793,0,0,5.87
I0000794,3,1,24.84
I0000795,14,1,22.08
I0000796,1,1,15.18
I0000797,1,1,19.32
I0000798,1,1,9.66
I0000799,0,0,3.31
I0000800,1,1,13.8
I0000801,0,0,8.97
I0000802,0,0,17.25
I0000803,0,0,8.97
I0000804,0,0,16.56
I0000805,0,0,11.04
I0000806,3,1,13.8
I0000807,0,0,2.76
I0000808,0,0,4.14
I0000809,0,0,4.83
I0000810,0,0,7.59
I0000811,1,1,24.84
I0000812,3,1,15.18
I0000813,6,1,34.5
I0000814,3,1,19.32
I0000815,1,1,4.66
I0000816,1,1,4.66
I0000817,24,1,22.08
I0000818,3,1,12.42
I0000819,4,1,12.42
I0000820,0,0,13.11
I0000821,0,0,4.83
I0000822,2,1,2.07
I0000823,0,0,12.42
I0000824,0,0,10.05
I0000825,0,0,4.14
I0000826,3,1,10.7
I0000827,2,1,14.49
I0000828,0,0,9.66
I0000829,116,1,5.11
I0000830,57,1,6.93
I0000831,1,1,4.49
I0000832,0,0,9.66
I0000833,10,1,5.52
I0000834,0,0,6.9
I0000835,23,1,4.49
I0000836,1,1,3.33
I0000837,81,1,12.08
I0000838,0,0,1.92
I0000839,42,1,2.95
I0000840,35,1,1.81
I0000841,0,0,3.42
I0000842,3,1,2.87
I0000843,58,1,4.6
I0000844,0,0,2.87
I0000845,3,1,19.32
I0000846,1,1,13.8
I0000847,11,1,4.49
I0000848,5,1,13.8
I0000849,0,0,13.8
I0000850,0,0,13.8
I0000851,19,1,4.21
I0000852,2,1,4.13
I0000853,0,0,3.52
I0000854,0,0,2.35
I0000855,0,0,13.8
I0000856,0,0,13.8
I0000857,0,0,13.8
I0000858,0,0,4.14
I0000859,1,1,6.58
I0000860,0,0,5.24
I0000861,0,0,4.87
I0000862,0,0,6
I0000863,4,1,4.87
I0000864,351,1,6.21
I0000865,0,0,13.8
I0000866,15,1,13.11
I0000867,-3,0,17.94
I0000868,0,0,17.94
I0000869,3,1,57.96
I0000870,3,1,16.38
I0000871,0,0,16.56
I0000872,0,0,33.12
I0000873,0,0,4.14
I0000874,0,0,3.05
I0000875,0,0,16.56
I0000876,6,1,4.69
I0000877,127,1,4.14
I0000878,63,1,9.66
I0000879,37,1,1.73
I0000880,0,0,1.9
I0000881,0,0,0.87
I0000882,194,1,1.93
I0000883,8,1,3.74
I0000884,0,0,1.95
I0000885,16,1,13.11
I0000886,1,1,17.25
I0000887,0,0,0.97
I0000888,0,0,0.98
I0000889,0,0,0.98
I0000890,18,1,2.76
I0000891,0,0,2.35
I0000892,0,0,19.32
I0000893,0,0,9.32
I0000894,0,0,3.45
I0000895,0,0,2.59
I0000896,0,0,2.87
I0000897,0,0,10.35
I0000898,0,0,22.08
I0000899,0,0,1.73
I0000900,-8,0,11.04
I0000901,0,0,46.92
I0000902,0,0,0.92
I0000903,0,0,4.33
I0000904,14,1,9.32
I0000905,42,1,16.56
I0000906,0,0,22.08
I0000907,0,0,16.56
I0000908,7,1,11.04
I0000909,12,1,4.83
I0000910,0,0,2.42
I0000911,1,1,6.31
I0000912,0,0,6.9
I0000913,0,0,4.14
I0000914,1,1,9.66
I0000915,2,1,4.14
I0000916,2,1,5.56
I0000917,43,1,5.87
I0000918,24,1,9.66
I0000919,0,0,16.56
I0000920,22,1,3.93
I0000921,0,0,2.87
I0000922,45,1,3.31
I0000923,0,0,2.35
I0000924,0,0,20.7
I0000925,0,0,23.46
I0000926,0,0,50.37
I0000927,0,0,22.77
I0000928,424,1,2.48
I0000929,1,1,3.57
I0000930,143,1,6.56
I0000931,23,1,3.34
I0000932,0,0,4.62
I0000933,1,1,5.05
I0000934,1,1,6.9
I0000935,0,0,2.28
I0000936,53,1,5.18
I0000937,145,1,5.18
I0000938,0,0,3.68
I0000939,0,0,5.52
I0000940,12,1,23.46
I0000941,0,0,46.92
I0000942,0,0,45.54
I0000943,1,1,24.84
I0000944,0,0,30.36
I0000945,0,0,24.34
I0000946,0,0,44.16
I0000947,0,0,48.3
I0000948,0,0,4.14
I0000949,0,0,4.14
I0000950,1,1,24.84
I0000951,83,1,23.46
I0000952,3,1,3.45
I0000953,0,0,31.74
I0000954,0,0,4.83
I0000955,0,0,8.28
I0000956,0,0,12.42
I0000957,0,0,4.14
I0000958,301,1,3.38
I0000959,0,0,14.77
I0000960,24,1,4.93
I0000961,0,0,4.14
I0000962,3,1,10.35
I0000963,0,0,23.12
I0000964,0,0,10.35
I0000965,0,0,6.9
I0000966,1,1,11.04
I0000967,0,0,4.14
I0000968,726,1,1.38
I0000969,1,1,13.8
I0000970,0,0,4.83
I0000971,0,0,4.21
I0000972,0,0,5.52
I0000973,28,1,2.76
I0000974,0,0,33.12
I0000975,9,1,56.58
I0000976,0,0,20.7
I0000977,2,1,23.46
I0000978,0,0,71.76
I0000979,2,1,5.52
I0000980,35,1,7.94
I0000981,216,1,3.45
I0000982,0,0,3.09
I0000983,0,0,4.55
I0000984,0,0,54.62
I0000985,0,0,28.98
I0000986,0,0,34.5
I0000987,0,0,5.52
I0000988,0,0,12.42
I0000989,366,1,18.29
I0000990,3,1,59.34
I0000991,3,1,34.5
I0000992,2,1,38.64
I0000993,0,0,5.18
I0000994,-22,0,4.83
I0000995,3,1,7.59
I0000996,1,1,2.9
I0000997,1,1,5.87
I0000998,32,1,3.45
I0000999,0,0,30.36
I0001000,4,1,27.26
I0001001,0,0,44.16
I0001002,4,1,4.43
I0001003,0,0,6.22
I0001004,2,1,16.56
I0001005,0,0,12.42
I0001006,0,0,4.42
I0001007,3,1,3.85
I0001008,0,0,3.41
I0001009,0,0,3.45
I0001010,0,0,8.93
I0001011,97,1,10.35
I0001012,21,1,30.36
I0001013,16,1,38.64
I0001014,162,1,8.63
I0001015,3,1,26.22
I0001016,0,0,20.36
I0001017,2,1,26.22
I0001018,0,0,27.6
I0001019,53,1,10.35
I0001020,0,0,26.22
I0001021,294,1,8.63
I0001022,3,1,3.28
I0001023,0,0,4.83
I0001024,1,1,3.38
I0001025,0,0,4.06
I0001026,0,0,3.28
I0001027,24,1,37.95
I0001028,10,1,1.41
I0001029,0,0,1.17
I0001030,0,0,3.89
I0001031,0,0,4.04
I0001032,121,1,3.22
I0001033,0,0,2.87
I0001034,200,1,2.97
I0001035,68,1,2.42
I0001036,1,1,2.77
I0001037,58,1,1.88
I0001038,2,1,25.53
I0001039,0,0,3.6
I0001040,1,1,3.11
I0001041,1,1,6.9
I0001042,0,0,18.63
I0001043,0,0,17.94
I0001044,0,0,19.32
I0001045,0,0,19.32
I0001046,46,1,6.9
I0001047,0,0,15.18
I0001048,0,0,24.84
I0001049,5,1,56.58
I0001050,2,1,30.36
I0001051,2,1,33.12
I0001052,12,1,16.56
I0001053,0,0,22.08
I0001054,0,0,13.8
I0001055,28,1,33.12
I0001056,0,0,2.42
I0001057,0,0,9.66
I0001058,0,0,13.46
I0001059,0,0,6.21
I0001060,62,1,6.9
I0001061,0,0,6.21
I0001062,50,1,6.21
I0001063,3,1,20.01
I0001064,0,0,11.73
I0001065,0,0,12.42
I0001066,0,0,2.83
I0001067,0,0,2.91
I0001068,0,0,15.53
I0001069,1,1,8.97
I0001070,0,0,1.06
I0001071,0,0,3.49
I0001072,11,1,3.68
I0001073,0,0,1.77
I0001074,0,0,4.14
I0001075,34,1,4.83
I0001076,0,0,4.14
I0001077,0,0,7.25
I0001078,0,0,5.31
I0001079,0,0,5.19
I0001080,0,0,5.06
