sku,qty,is_in_stock,price
I0023888,0,0,28.98
I0023889,0,0,49.68
I0023890,1,1,49.68
I0023891,0,0,30.36
I0023892,0,0,46.92
I0023893,0,0,46.92
I0023894,3,1,55.2
I0023895,0,0,24.84
I0023896,0,0,28.98
I0023897,1,1,24.84
I0023898,0,0,52.44
I0023899,0,0,138
I0023900,-2,0,52.44
I0023901,2,1,24.15
I0023902,2,1,52.44
I0023903,-4,0,22.08
I0023904,0,0,22.08
I0023905,-2,0,52.44
I0023906,177,1,22.08
I0023907,0,0,62.1
I0023908,1,1,172.5
I0023909,0,0,24.84
I0023910,0,0,45.54
I0023911,0,0,27.6
I0023912,324,1,7.25
I0023913,271,1,11.73
I0023914,103,1,27.6
I0023915,2,1,11.04
I0023916,229,1,11.73
I0023917,10,1,20.7
I0023918,13,1,63.48
I0023919,1,1,14.49
I0023920,-1,0,20.01
I0023921,0,0,8.28
I0023922,0,0,22.77
I0023923,48,1,28.29
I0023924,51,1,52.44
I0023925,124,1,13.11
I0023926,3,1,11.73
I0023927,8,1,20.01
I0023928,0,0,8.28
I0023929,4,1,4.14
I0023930,-2,0,55.2
I0023931,6,1,200.1
I0023932,28,1,333.96
I0023933,15,1,117.3
I0023934,9,1,338.1
I0023935,32,1,62.1
I0023936,13,1,110.4
I0023937,36,1,33.12
I0023938,67,1,131.1
I0023939,101,1,276
I0023940,108,1,52.44
I0023941,16,1,27.6
I0023942,24,1,9.66
I0023943,54,1,9.66
I0023944,0,0,26.22
I0023945,137,1,10.35
I0023946,24,1,52.44
I0023947,38,1,17.94
I0023948,0,0,17.94
I0023949,6,1,17.94
I0023950,0,0,13.8
I0023951,1,1,8.28
I0023952,3,1,3.45
I0023953,2,1,17.94
I0023954,2,1,22.08
I0023955,0,0,34.5
I0023956,305,1,13.8
I0023957,2,1,19.32
I0023958,8,1,2.33
I0023959,3,1,3.3
I0023960,7,1,3.28
I0023961,1,1,13.8
I0023962,2,1,9.66
I0023963,0,0,8.28
I0023964,0,0,144.9
I0023965,3,1,9.32
I0023966,3,1,8.97
I0023967,0,0,7.59
I0023968,6,1,11.73
I0023969,0,0,7.59
I0023970,-7,0,11.73
I0023971,3,1,6.9
I0023972,-6,0,16.56
I0023973,1,1,7.59
I0023974,0,0,19.32
I0023975,1,1,13.8
I0023976,2,1,1.38
I0023977,1,1,8.28
I0023978,3,1,17.94
I0023979,0,0,8.28
I0023980,0,0,4.54
I0023981,10,1,5.2
I0023982,0,0,8.28
I0023983,0,0,5.11
I0023984,0,0,8.97
I0023985,1,1,13.8
I0023986,3,1,13.8
I0023987,0,0,13.8
I0023988,4,1,17.94
I0023989,1,1,17.94
I0023990,0,0,15.18
I0023991,29,1,15.87
I0023992,-2,0,3.17
I0023993,0,0,3.17
I0023994,0,0,3.17
I0023995,-23,0,11.04
I0023996,0,0,3.17
I0023997,0,0,31.74
I0023998,3,1,4.73
I0023999,1,1,12.42
I0024000,13,1,20.7
I0024001,15,1,20.01
I0024002,0,0,8.63
I0024003,0,0,8.63
I0024004,3,1,26.22
I0024005,0,0,8.97
I0024006,0,0,8.97
I0024007,0,0,8.97
I0024008,0,0,8.97
I0024009,0,0,8.97
I0024010,0,0,8.97
I0024011,0,0,8.97
I0024012,3,1,8.97
I0024013,24,1,8.97
I0024014,0,0,8.97
I0024015,23,1,8.97
I0024016,0,0,8.97
I0024017,0,0,8.97
I0024018,14,1,8.28
I0024019,13,1,17.94
I0024020,0,0,41.4
I0024021,241,1,8.28
I0024022,12,1,16.56
I0024023,4,1,11.04
I0024024,-1,0,41.4
I0024025,474,1,8.28
I0024026,14,1,15.18
I0024027,0,0,41.4
I0024028,121,1,8.28
I0024029,0,0,15.18
I0024030,115,1,17.94
I0024031,255,1,11.04
I0024032,72,1,12.42
I0024033,3,1,11.04
I0024034,11,1,26.22
I0024035,0,0,12.08
I0024036,5,1,11.73
I0024037,265,1,11.04
I0024038,38,1,23.46
I0024039,9,1,11.04
I0024040,183,1,12.42
I0024041,1,1,20.01
I0024042,46,1,16.56
I0024043,0,0,37.26
I0024044,9,1,8.97
I0024045,447,1,15.18
I0024046,22,1,11.04
I0024047,0,0,8.67
I0024048,281,1,11.04
I0024049,0,0,10.35
I0024050,379,1,8.28
I0024051,173,1,8.28
I0024052,500,1,2.76
I0024053,26,1,11.73
I0024054,7,1,11.73
I0024055,0,0,22.08
I0024056,0,0,5.52
I0024057,0,0,13.92
I0024058,15,1,8.28
I0024059,0,0,10.01
I0024060,3,1,8.28
I0024061,2,1,5.18
I0024062,0,0,5.18
I0024063,1,1,12.42
I0024064,0,0,5.18
I0024065,8,1,5.18
I0024066,1,1,8.28
I0024067,23,1,8.28
I0024068,0,0,11.58
I0024069,0,0,9.66
I0024070,38,1,10.35
I0024071,2,1,5.18
I0024072,0,0,5.78
I0024073,15,1,8.28
I0024074,0,0,5.18
I0024075,1,1,7.59
I0024076,27,1,13.11
I0024077,11,1,30.36
I0024078,1,1,16.56
I0024079,135,1,11.73
I0024080,2,1,10.7
I0024081,130,1,11.73
I0024082,81,1,11.73
I0024083,0,0,11.04
I0024084,10,1,8.28
I0024085,0,0,13.8
I0024086,0,0,22.08
I0024087,0,0,28.98
I0024088,0,0,28.98
I0024089,33,1,15.18
I0024090,17,1,11.73
I0024091,9,1,15.18
I0024092,12,1,15.18
I0024093,0,0,11.73
I0024094,13,1,15.18
I0024095,0,0,3.45
I0024096,0,0,3.59
I0024097,0,0,20.7
I0024098,1,1,16.56
I0024099,0,0,19.32
I0024100,0,0,15.18
I0024101,0,0,16.56
I0024102,0,0,49.75
I0024103,1,1,16.56
I0024104,16,1,16.56
I0024105,0,0,10.35
I0024106,2,1,22.08
I0024107,306,1,1.38
I0024108,0,0,15.87
I0024109,3,1,41.4
I0024110,6,1,5.52
I0024111,0,0,13.11
I0024112,0,0,20.7
I0024113,0,0,11.04
I0024114,0,0,11.04
I0024115,1,1,18.29
I0024116,80,1,12.42
I0024117,0,0,7.48
I0024118,1,1,11.73
I0024119,0,0,6.4
I0024120,0,0,9.94
I0024121,0,0,15.18
I0024122,0,0,11.12
I0024123,27,1,33.12
I0024124,1,1,19.32
I0024125,-1,0,31.05
I0024126,0,0,17.25
I0024127,0,0,2.91
I0024128,0,0,2.76
I0024129,0,0,7.22
I0024130,6,1,13.11
I0024131,0,0,22.08
I0024132,81,1,13.8
I0024133,49,1,15.18
I0024134,0,0,23.46
I0024135,63,1,28.98
I0024136,3,1,25.53
I0024137,0,0,17.39
I0024138,0,0,3.8
I0024139,0,0,165.6
I0024140,1,1,172.5
I0024141,14,1,37.19
I0024142,10,1,7.08
I0024143,2,1,17.94
I0024144,0,0,13.11
I0024145,1,1,10.06
I0024146,173,1,8.97
I0024147,2,1,15.18
I0024148,0,0,27.6
I0024149,0,0,15.18
I0024150,0,0,13.46
I0024151,0,0,20.7
I0024152,0,0,13.8
I0024153,0,0,16.56
I0024154,0,0,17.94
I0024155,3,1,12.42
I0024156,0,0,11.04
I0024157,0,0,20.7
I0024158,8,1,22.08
I0024159,134,1,12.08
I0024160,-6,0,14.49
I0024161,180,1,22.08
I0024162,29,1,10.35
I0024163,30,1,6.21
I0024164,0,0,30.36
I0024165,0,0,7.59
I0024166,0,0,15.87
I0024167,0,0,5.11
I0024168,3,1,10.35
I0024169,0,0,35.19
I0024170,0,0,35.19
I0024171,-2,0,17.94
I0024172,443,1,17.94
I0024173,621,1,17.94
I0024174,0,0,14.49
I0024175,1,1,20.7
I0024176,1,1,17.54
I0024177,0,0,13.11
I0024178,0,0,17.25
I0024179,0,0,17.25
I0024180,2,1,6.9
I0024181,2,1,41.4
I0024182,1,1,16.56
I0024183,0,0,6.9
I0024184,0,0,34.5
I0024185,0,0,36.57
I0024186,4,1,6.9
I0024187,-22,0,16.56
I0024188,3,1,6.9
I0024189,0,0,17.25
I0024190,0,0,34.5
I0024191,0,0,18.63
I0024192,-1,0,8.97
I0024193,56,1,8.97
I0024194,12,1,8.97
I0024195,1,1,17.94
I0024196,0,0,8.28
I0024197,0,0,12.42
I0024198,0,0,13.11
I0024199,0,0,5.59
I0024200,1,1,22.08
I0024201,0,0,30.36
I0024202,-1,0,33.12
I0024203,26,1,16.56
I0024204,3,1,11.73
I0024205,5,1,5.46
I0024206,0,0,4.77
I0024207,129,1,4.95
I0024208,0,0,80.04
I0024209,0,0,48.3
I0024210,0,0,25.88
I0024211,0,0,100.74
I0024212,1,1,28.98
I0024213,0,0,55.2
I0024214,0,0,15.87
I0024215,0,0,14.49
I0024216,0,0,18.63
I0024217,10,1,4.14
I0024218,2,1,8.28
I0024219,2,1,26.22
I0024220,-3,0,44.16
I0024221,0,0,19.32
I0024222,1,1,8.28
I0024223,0,0,17.94
I0024224,1,1,8.28
I0024225,0,0,8.28
I0024226,0,0,7.59
I0024227,0,0,14.49
I0024228,1,1,7.25
I0024229,0,0,8.97
I0024230,1,1,51.06
I0024231,1,1,7.59
I0024232,0,0,8.28
I0024233,5,1,7.59
I0024234,538,1,7.59
I0024235,4,1,6.9
I0024236,23,1,6.9
I0024237,23,1,7.59
I0024238,0,0,0
I0024239,0,0,7.59
I0024240,35,1,7.59
I0024241,35,1,7.59
I0024242,27,1,7.59
I0024243,0,0,7.59
I0024244,3,1,7.59
I0024245,16,1,7.59
I0024246,0,0,0
I0024247,3,1,7.59
I0024248,36,1,7.59
I0024249,1,1,7.59
I0024250,0,0,7.59
I0024251,4,1,7.59
I0024252,5,1,7.59
I0024253,0,0,7.59
I0024254,0,0,7.59
I0024255,20,1,7.59
I0024256,5,1,7.59
I0024257,3,1,7.59
I0024258,0,0,7.59
I0024259,36,1,7.59
I0024260,15,1,7.59
I0024261,51,1,7.59
I0024262,7,1,7.59
I0024263,8,1,7.59
I0024264,14,1,7.59
I0024265,12,1,7.59
I0024266,72,1,7.59
I0024267,8,1,2.82
I0024268,1,1,7.59
I0024269,7,1,7.59
I0024270,40,1,7.59
I0024271,3,1,7.59
I0024272,14,1,7.59
I0024273,0,0,7.94
I0024274,2,1,0
I0024275,53,1,7.59
I0024276,17,1,7.59
I0024277,19,1,7.59
I0024278,0,0,7.59
I0024279,0,0,7.59
I0024280,0,0,7.59
I0024281,48,1,7.59
I0024282,5,1,7.59
I0024283,3,1,7.59
I0024284,0,0,7.59
I0024285,64,1,7.59
I0024286,5,1,7.59
I0024287,12,1,7.59
I0024288,12,1,7.59
I0024289,0,0,7.59
I0024290,27,1,7.59
I0024291,0,0,7.59
I0024292,68,1,7.59
I0024293,70,1,7.59
I0024294,30,1,7.59
I0024295,16,1,7.59
I0024296,1,1,7.59
I0024297,54,1,7.59
I0024298,3,1,7.59
I0024299,0,0,2.82
I0024300,43,1,7.59
I0024301,11,1,7.59
I0024302,48,1,7.59
I0024303,0,0,7.59
I0024304,0,0,7.59
I0024305,2,1,7.59
I0024306,0,0,7.59
I0024307,5,1,7.59
I0024308,7,1,7.59
I0024309,14,1,7.59
I0024310,12,1,7.59
I0024311,42,1,7.59
I0024312,32,1,7.59
I0024313,22,1,7.59
I0024314,0,0,8.97
I0024315,0,0,27.6
I0024316,6,1,8.97
I0024317,0,0,27.6
I0024318,2,1,8.28
I0024319,503,1,12.42
I0024320,8,1,27.6
I0024321,0,0,8.97
I0024322,2131,1,8.63
I0024323,20436,1,9.66
I0024324,1374,1,8.97
I0024325,236,1,2.76
I0024326,1866,1,7.94
I0024327,864,1,10.01
I0024328,0,0,14.49
I0024329,1,1,48.3
I0024330,49,1,33.81
I0024331,0,0,45.2
I0024332,0,0,22.43
I0024333,3,1,43.13
I0024334,0,0,21.87
I0024335,2,1,7.52
I0024336,4,1,34.5
I0024337,1,1,5.08
I0024338,2,1,13.8
I0024339,15,1,12.42
I0024340,2,1,8.97
I0024341,-7,0,34.5
I0024342,0,0,19.32
I0024343,24,1,60.72
I0024344,43,1,55.2
I0024345,6,1,55.2
I0024346,3,1,7.59
I0024347,0,0,28.98
I0024348,13,1,7.59
I0024349,4,1,22.08
I0024350,55,1,13.11
I0024351,26,1,12.42
I0024352,50,1,10.01
I0024353,52,1,12.08
I0024354,0,0,12.08
I0024355,66,1,10.01
I0024356,0,0,16.56
I0024357,0,0,41.4
I0024358,0,0,8.97
I0024359,0,0,15.18
I0024360,0,0,2.62
I0024361,8,1,2.76
I0024362,3,1,2.99
I0024363,2,1,2.72
I0024364,44,1,17.25
I0024365,1,1,18.63
I0024366,11,1,14.84
I0024367,0,0,60.72
I0024368,0,0,28.98
I0024369,234,1,37.26
I0024370,209,1,8.97
I0024371,0,0,19.28
I0024372,7,1,9.87
I0024373,0,0,20.01
I0024374,23,1,4.83
I0024375,2,1,12.42
I0024376,0,0,2.62
I0024377,8,1,2.54
I0024378,0,0,11.73
I0024379,472,1,11.73
I0024380,5,1,6.9
I0024381,1,1,45.54
I0024382,0,0,16.56
I0024383,1,1,6.9
I0024384,0,0,37.26
I0024385,892,1,17.25
I0024386,1,1,20.7
I0024387,53,1,12.08
I0024388,218,1,13.8
I0024389,67,1,13.8
I0024390,6,1,9.47
I0024391,0,0,131.1
I0024392,10,1,9.87
I0024393,1,1,14.49
I0024394,0,0,8.97
I0024395,0,0,11.04
I0024396,0,0,19.32
I0024397,0,0,11.04
I0024398,1,1,41.4
I0024399,-2,0,16.56
I0024400,0,0,9.66
I0024401,0,0,37.26
I0024402,0,0,17.25
I0024403,0,0,46.92
I0024404,0,0,19.32
I0024405,0,0,13.11
I0024406,-5,0,15.18
I0024407,-1,0,14.49
I0024408,1,1,28.98
I0024409,2,1,38.64
I0024410,6,1,15.18
I0024411,12,1,14.49
I0024412,3,1,6.56
I0024413,0,0,13.8
I0024414,12,1,11.04
I0024415,0,0,4.14
I0024416,0,0,22.08
I0024417,36,1,13.8
I0024418,-93,0,34.5
I0024419,15,1,23.46
I0024420,0,0,4.14
I0024421,0,0,20.7
I0024422,37,1,12.42
I0024423,0,0,5.52
I0024424,23,1,22.77
I0024425,49,1,12.42
I0024426,0,0,28.98
I0024427,40,1,11.04
I0024428,35,1,14.49
I0024429,-4,0,26.22
I0024430,32,1,8.28
I0024431,53,1,13.46
I0024432,-1,0,13.11
I0024433,212,1,7.94
I0024434,1,1,13.46
I0024435,37,1,14.49
I0024436,561,1,14.84
I0024437,2,1,31.05
I0024438,50,1,17.25
I0024439,158,1,16.56
I0024440,-1,0,34.5
I0024441,6,1,14.49
I0024442,9,1,13.46
I0024443,12,1,12.08
I0024444,80,1,17.94
I0024445,0,0,13.46
I0024446,4,1,14.49
I0024447,10,1,15.87
I0024448,2,1,11.04
I0024449,0,0,7.59
I0024450,3,1,7.94
I0024451,28,1,7.94
I0024452,0,0,7.59
I0024453,0,0,7.25
I0024454,8,1,7.94
I0024455,0,0,14.13
I0024456,1,1,13.8
I0024457,273,1,1.38
I0024458,0,0,11.77
I0024459,0,0,19.32
I0024460,0,0,11.77
I0024461,3,1,33.81
I0024462,33,1,31.74
I0024463,1,1,19.32
I0024464,0,0,17.25
I0024465,0,0,11.39
I0024466,0,0,4.49
I0024467,0,0,14.01
I0024468,0,0,11.59
I0024469,0,0,11.59
I0024470,0,0,11.73
I0024471,3,1,6.11
I0024472,57,1,5.87
I0024473,3,1,12.42
I0024474,1,1,10.01
I0024475,0,0,6.14
I0024476,21,1,16.56
I0024477,0,0,11.04
I0024478,29,1,40.71
I0024479,15,1,1.31
I0024480,6,1,1.35
I0024481,316,1,8.28
I0024482,0,0,16.56
I0024483,0,0,8.97
I0024484,0,0,41.4
I0024485,412,1,8.28
I0024486,4,1,16.56
I0024487,3,1,15.18
I0024488,400,1,24.84
I0024489,3,1,13.11
I0024490,614,1,9.66
I0024491,192,1,22.08
I0024492,3,1,2.76
I0024493,1,1,4.17
I0024494,1306,1,14.49
I0024495,0,0,44.16
I0024496,0,0,44.16
I0024497,0,0,52.44
I0024498,0,0,89.7
I0024499,2,1,67.62
I0024500,0,0,4.97
I0024501,3,1,17.94
I0024502,0,0,7.25
I0024503,0,0,15.18
I0024504,0,0,7.94
I0024505,5,1,16.56
I0024506,0,0,8.97
I0024507,0,0,7.59
I0024508,0,0,1.81
I0024509,0,0,20.7
I0024510,0,0,10.01
I0024511,0,0,15.18
I0024512,25,1,9.66
I0024513,3,1,13.8
I0024514,0,0,9.66
I0024515,16,1,11.04
I0024516,14,1,4.14
I0024517,4,1,3.66
I0024518,3,1,22.77
I0024519,0,0,29.67
I0024520,0,0,27.5
I0024521,0,0,1.81
I0024522,0,0,19.46
I0024523,0,0,8.28
I0024524,0,0,6.9
I0024525,3,1,15.18
I0024526,51,1,8.97
I0024527,4,1,12.42
I0024528,0,0,12.7
I0024529,4,1,11.04
I0024530,10,1,11.04
I0024531,1,1,44.85
I0024532,0,0,16.56
I0024533,0,0,16.56
I0024534,1,1,6.9
I0024535,0,0,36.57
I0024536,12,1,6.9
I0024537,0,0,37.26
I0024538,51,1,17.25
I0024539,184,1,9.83
I0024540,501,1,8.97
I0024541,2029,1,8.97
I0024542,5236,1,9.32
I0024543,3107,1,8.97
I0024544,364,1,7.71
I0024545,0,0,22.08
I0024546,0,0,17.94
I0024547,0,0,19.32
I0024548,0,0,16.56
I0024549,0,0,26.22
I0024550,0,0,18.63
I0024551,-1,0,15.87
I0024552,9,1,19.32
I0024553,38,1,6.21
I0024554,106,1,6.21
I0024555,0,0,11.73
I0024556,29,1,3.27
I0024557,0,0,17.91
I0024558,-2,0,113.85
I0024559,0,0,13.11
I0024560,0,0,40.02
I0024561,0,0,40.02
I0024562,-2,0,61.89
I0024563,0,0,28.29
I0024564,0,0,16.7
I0024565,0,0,235.29
I0024566,-1,0,37.95
I0024567,1,1,56.93
I0024568,0,0,14.05
I0024569,813,1,46.2
I0024570,0,0,35.88
I0024571,0,0,41.33
I0024572,0,0,26.91
I0024573,16,1,26.22
I0024574,5,1,7.25
I0024575,0,0,33.12
I0024576,0,0,28.98
I0024577,3,1,22.08
I0024578,3,1,13.46
I0024579,3,1,11.73
I0024580,104,1,8.97
I0024581,0,0,13.8
I0024582,0,0,67.62
I0024583,0,0,52.44
I0024584,-1,0,63.48
I0024585,197,1,45.54
I0024586,3,1,35.88
I0024587,0,0,59.34
I0024588,14,1,89.7
I0024589,41,1,57.96
I0024590,43,1,2.83
I0024591,190,1,10.35
I0024592,176,1,24.84
I0024593,23,1,11.04
I0024594,0,0,13.8
I0024595,0,0,15.18
I0024596,0,0,11.04
I0024597,1,1,15.18
I0024598,2,1,15.18
I0024599,2,1,11.04
I0024600,0,0,12.42
I0024601,1,1,5.52
I0024602,735,1,8.97
I0024603,2,1,18.63
I0024604,2,1,12.42
I0024605,0,0,17.25
I0024606,0,0,7.7
I0024607,1,1,24.84
I0024608,1,1,13.8
I0024609,22,1,13.8
I0024610,0,0,17.39
I0024611,0,0,17.39
I0024612,0,0,28.98
I0024613,0,0,9.66
I0024614,178,1,6.21
I0024615,0,0,11.59
I0024616,0,0,30.36
I0024617,3,1,0.69
I0024618,2,1,44.16
I0024619,0,0,41.4
I0024620,17,1,48.3
I0024621,1,1,51.06
I0024622,2,1,48.3
I0024623,1,1,52.44
I0024624,0,0,88.86
I0024625,2,1,124.2
I0024626,0,0,66.24
I0024627,44,1,31.74
I0024628,1,1,47.44
I0024629,2,1,23.46
I0024630,1,1,23.46
I0024631,0,0,10.01
I0024632,0,0,7.59
I0024633,3,1,14.49
I0024634,5,1,6.21
I0024635,7,1,10.35
I0024636,0,0,11.73
I0024637,0,0,10.7
I0024638,0,0,8.97
I0024639,0,0,38.64
I0024640,31,1,289.8
I0024641,158,1,69
I0024642,0,0,10.7
I0024643,1,1,11.04
I0024644,13,1,8.97
I0024645,1,1,34.5
I0024646,0,0,9.66
I0024647,1,1,6.9
I0024648,0,0,34.5
I0024649,227,1,16.56
I0024650,3,1,9.66
I0024651,15,1,26.22
I0024652,0,0,6.9
I0024653,1,1,34.5
I0024654,-1,0,17.25
I0024655,0,0,13.8
I0024656,0,0,17.94
I0024657,5,1,6.9
I0024658,0,0,34.5
I0024659,37,1,17.25
I0024660,1,1,6.9
I0024661,0,0,22.08
I0024662,0,0,22.08
I0024663,0,0,37.26
I0024664,0,0,6.9
I0024665,0,0,37.26
I0024666,53,1,17.25
I0024667,0,0,13.8
I0024668,79,1,6.9
I0024669,0,0,42.78
I0024670,1,1,19.32
I0024671,109,1,19.32
I0024672,0,0,6.9
I0024673,1,1,34.5
I0024674,54,1,17.25
I0024675,39,1,6.9
I0024676,195,1,37.26
I0024677,270,1,17.25
I0024678,3,1,13.8
I0024679,1,1,6.9
I0024680,0,0,41.4
I0024681,295,1,17.25
I0024682,0,0,44.16
I0024683,1,1,20.7
I0024684,8,1,6.9
I0024685,2,1,37.26
I0024686,370,1,17.25
I0024687,1,1,6.9
I0024688,1,1,35.88
I0024689,544,1,16.56
I0024690,0,0,17.94
I0024691,11,1,24.84
I0024692,1,1,13.8
I0024693,0,0,6.9
I0024694,0,0,37.26
I0024695,179,1,16.56
I0024696,0,0,13.8
I0024697,0,0,18.98
I0024698,0,0,8.28
I0024699,2,1,15.18
I0024700,0,0,16.56
I0024701,12,1,13.8
I0024702,26,1,192.88
I0024703,91,1,192.88
I0024704,4,1,150.93
I0024705,33,1,100.62
I0024706,30,1,100.62
I0024707,46,1,100.62
I0024708,0,0,10.35
I0024709,0,0,26.77
I0024710,0,0,9.38
I0024711,2,1,12.53
I0024712,3,1,8.72
I0024713,0,0,8.03
I0024714,3,1,12.96
I0024715,0,0,5.81
I0024716,0,0,12.72
I0024717,6,1,17.94
I0024718,0,0,17.94
I0024719,3,1,26.22
I0024720,0,0,10.21
I0024721,0,0,9.66
I0024722,-2,0,16.56
I0024723,0,0,16.56
